   Temp (K)   mole % SiO2  mole % ZnO     wt % SiO2    wt % ZnO     a(SiO2)      a(ZnO)     a(Zn2SiO4)  
     1973.000       67.390       32.610        0.604       99.396   5.5263E-01   8.3577E-02   1.2126E-01
     1973.000       67.482       32.518        0.605       99.395   5.5390E-01   8.3360E-02   1.2091E-01
     1973.000       67.574       32.426        0.606       99.394   5.5517E-01   8.3144E-02   1.2056E-01
     1973.000       67.666       32.334        0.607       99.393   5.5644E-01   8.2928E-02   1.2021E-01
     1973.000       67.757       32.243        0.608       99.392   5.5771E-01   8.2713E-02   1.1986E-01
     1973.000       67.849       32.151        0.609       99.391   5.5898E-01   8.2498E-02   1.1951E-01
     1973.000       67.941       32.059        0.610       99.390   5.6024E-01   8.2283E-02   1.1916E-01
     1973.000       68.032       31.968        0.611       99.389   5.6151E-01   8.2070E-02   1.1881E-01
     1973.000       68.124       31.876        0.612       99.388   5.6278E-01   8.1856E-02   1.1845E-01
     1973.000       68.215       31.785        0.613       99.387   5.6404E-01   8.1643E-02   1.1810E-01
     1973.000       68.306       31.694        0.614       99.386   5.6530E-01   8.1431E-02   1.1775E-01
     1973.000       68.398       31.602        0.615       99.385   5.6657E-01   8.1219E-02   1.1740E-01
     1973.000       68.489       31.511        0.616       99.384   5.6783E-01   8.1007E-02   1.1705E-01
     1973.000       68.580       31.420        0.617       99.383   5.6910E-01   8.0795E-02   1.1670E-01
     1973.000       68.671       31.329        0.618       99.382   5.7036E-01   8.0585E-02   1.1635E-01
     1973.000       68.763       31.237        0.619       99.381   5.7162E-01   8.0374E-02   1.1600E-01
     1973.000       68.854       31.146        0.620       99.380   5.7288E-01   8.0165E-02   1.1565E-01
     1973.000       68.945       31.055        0.621       99.379   5.7414E-01   7.9955E-02   1.1530E-01
     1973.000       69.036       30.964        0.622       99.378   5.7540E-01   7.9746E-02   1.1495E-01
     1973.000       69.126       30.874        0.623       99.377   5.7666E-01   7.9538E-02   1.1460E-01
     1973.000       69.217       30.783        0.624       99.376   5.7792E-01   7.9330E-02   1.1425E-01
     1973.000       69.308       30.692        0.625       99.375   5.7918E-01   7.9122E-02   1.1390E-01
     1973.000       69.399       30.601        0.626       99.374   5.8044E-01   7.8915E-02   1.1355E-01
     1973.000       69.489       30.511        0.627       99.373   5.8169E-01   7.8708E-02   1.1320E-01
     1973.000       69.580       30.420        0.628       99.372   5.8295E-01   7.8501E-02   1.1285E-01
     1973.000       69.671       30.329        0.629       99.371   5.8420E-01   7.8295E-02   1.1250E-01
     1973.000       69.761       30.239        0.630       99.370   5.8546E-01   7.8090E-02   1.1215E-01
     1973.000       69.852       30.148        0.631       99.369   5.8671E-01   7.7884E-02   1.1180E-01
     1973.000       69.942       30.058        0.632       99.368   5.8797E-01   7.7679E-02   1.1145E-01
     1973.000       70.032       29.968        0.633       99.367   5.8921E-01   7.7476E-02   1.1110E-01
     1973.000       70.123       29.877        0.634       99.366   5.9047E-01   7.7272E-02   1.1075E-01
     1973.000       70.213       29.787        0.635       99.365   5.9172E-01   7.7068E-02   1.1040E-01
     1973.000       70.303       29.697        0.636       99.364   5.9297E-01   7.6865E-02   1.1005E-01
     1973.000       70.393       29.607        0.637       99.363   5.9422E-01   7.6662E-02   1.0970E-01
     1973.000       70.483       29.517        0.638       99.362   5.9547E-01   7.6459E-02   1.0935E-01
     1973.000       70.574       29.426        0.639       99.361   5.9672E-01   7.6257E-02   1.0900E-01
     1973.000       70.664       29.336        0.640       99.360   5.9797E-01   7.6055E-02   1.0866E-01
     1973.000       70.753       29.247        0.641       99.359   5.9922E-01   7.5854E-02   1.0831E-01
     1973.000       70.843       29.157        0.642       99.358   6.0047E-01   7.5653E-02   1.0796E-01
     1973.000       70.933       29.067        0.643       99.357   6.0172E-01   7.5452E-02   1.0761E-01
     1973.000       71.023       28.977        0.644       99.356   6.0296E-01   7.5252E-02   1.0726E-01
     1973.000       71.113       28.887        0.645       99.355   6.0421E-01   7.5052E-02   1.0691E-01
     1973.000       71.202       28.798        0.646       99.354   6.0545E-01   7.4852E-02   1.0656E-01
     1973.000       71.292       28.708        0.647       99.353   6.0670E-01   7.4652E-02   1.0621E-01
     1973.000       71.382       28.618        0.648       99.352   6.0795E-01   7.4454E-02   1.0587E-01
     1973.000       71.471       28.529        0.649       99.351   6.0919E-01   7.4255E-02   1.0552E-01
     1973.000       71.561       28.439        0.650       99.350   6.1044E-01   7.4057E-02   1.0517E-01
     1973.000       71.650       28.350        0.651       99.349   6.1168E-01   7.3859E-02   1.0482E-01
     1973.000       71.740       28.260        0.652       99.348   6.1292E-01   7.3662E-02   1.0447E-01
     1973.000       71.829       28.171        0.653       99.347   6.1416E-01   7.3464E-02   1.0412E-01
     1973.000       71.918       28.082        0.654       99.346   6.1540E-01   7.3268E-02   1.0378E-01
     1973.000       72.007       27.993        0.655       99.345   6.1664E-01   7.3071E-02   1.0343E-01
     1973.000       72.097       27.903        0.656       99.344   6.1788E-01   7.2875E-02   1.0308E-01
     1973.000       72.186       27.814        0.657       99.343   6.1912E-01   7.2679E-02   1.0273E-01
     1973.000       72.275       27.725        0.658       99.342   6.2036E-01   7.2483E-02   1.0239E-01
     1973.000       72.364       27.636        0.659       99.341   6.2160E-01   7.2288E-02   1.0204E-01
     1973.000       72.453       27.547        0.660       99.340   6.2283E-01   7.2093E-02   1.0169E-01
     1973.000       72.542       27.458        0.661       99.339   6.2407E-01   7.1899E-02   1.0134E-01
     1973.000       72.630       27.370        0.662       99.338   6.2531E-01   7.1705E-02   1.0100E-01
     1973.000       72.719       27.281        0.663       99.337   6.2654E-01   7.1511E-02   1.0065E-01
     1973.000       72.808       27.192        0.664       99.336   6.2778E-01   7.1317E-02   1.0030E-01
     1973.000       72.897       27.103        0.665       99.335   6.2901E-01   7.1124E-02   9.9955E-02
     1973.000       72.985       27.015        0.666       99.334   6.3024E-01   7.0931E-02   9.9608E-02
     1973.000       73.074       26.926        0.667       99.333   6.3147E-01   7.0739E-02   9.9262E-02
     1973.000       73.163       26.837        0.668       99.332   6.3270E-01   7.0546E-02   9.8915E-02
     1973.000       73.251       26.749        0.669       99.331   6.3393E-01   7.0354E-02   9.8569E-02
     1973.000       73.340       26.660        0.670       99.330   6.3517E-01   7.0162E-02   9.8222E-02
     1973.000       73.428       26.572        0.671       99.329   6.3640E-01   6.9971E-02   9.7876E-02
     1973.000       73.516       26.484        0.672       99.328   6.3763E-01   6.9780E-02   9.7530E-02
     1973.000       73.605       26.395        0.673       99.327   6.3885E-01   6.9589E-02   9.7184E-02
     1973.000       73.693       26.307        0.674       99.326   6.4008E-01   6.9398E-02   9.6838E-02
     1973.000       73.781       26.219        0.675       99.325   6.4131E-01   6.9207E-02   9.6492E-02
     1973.000       73.869       26.131        0.676       99.324   6.4254E-01   6.9017E-02   9.6146E-02
     1973.000       73.957       26.043        0.677       99.323   6.4377E-01   6.8828E-02   9.5800E-02
     1973.000       74.045       25.955        0.678       99.322   6.4500E-01   6.8638E-02   9.5454E-02
     1973.000       74.133       25.867        0.679       99.321   6.4622E-01   6.8448E-02   9.5109E-02
     1973.000       74.221       25.779        0.680       99.320   6.4745E-01   6.8259E-02   9.4764E-02
     1973.000       74.309       25.691        0.681       99.319   6.4867E-01   6.8071E-02   9.4419E-02
     1973.000       74.397       25.603        0.682       99.318   6.4990E-01   6.7882E-02   9.4074E-02
     1973.000       74.485       25.515        0.683       99.317   6.5112E-01   6.7694E-02   9.3729E-02
     1973.000       74.573       25.427        0.684       99.316   6.5234E-01   6.7506E-02   9.3384E-02
     1973.000       74.660       25.340        0.685       99.315   6.5356E-01   6.7318E-02   9.3039E-02
     1973.000       74.748       25.252        0.686       99.314   6.5478E-01   6.7131E-02   9.2695E-02
     1973.000       74.836       25.164        0.687       99.313   6.5600E-01   6.6944E-02   9.2350E-02
     1973.000       74.923       25.077        0.688       99.312   6.5722E-01   6.6757E-02   9.2006E-02
     1973.000       75.011       24.989        0.689       99.311   6.5844E-01   6.6570E-02   9.1662E-02
     1973.000       75.098       24.902        0.690       99.310   6.5966E-01   6.6383E-02   9.1318E-02
     1973.000       75.186       24.814        0.691       99.309   6.6088E-01   6.6197E-02   9.0974E-02
     1973.000       75.273       24.727        0.692       99.308   6.6210E-01   6.6011E-02   9.0630E-02
     1973.000       75.360       24.640        0.693       99.307   6.6331E-01   6.5826E-02   9.0286E-02
     1973.000       75.447       24.553        0.694       99.306   6.6453E-01   6.5640E-02   8.9943E-02
     1973.000       75.535       24.465        0.695       99.305   6.6575E-01   6.5455E-02   8.9600E-02
     1973.000       75.622       24.378        0.696       99.304   6.6696E-01   6.5270E-02   8.9256E-02
     1973.000       75.709       24.291        0.697       99.303   6.6817E-01   6.5085E-02   8.8913E-02
     1973.000       75.796       24.204        0.698       99.302   6.6939E-01   6.4900E-02   8.8570E-02
     1973.000       75.883       24.117        0.699       99.301   6.7060E-01   6.4716E-02   8.8227E-02
     1973.000       75.970       24.030        0.700       99.300   6.7181E-01   6.4532E-02   8.7885E-02
     1973.000       76.057       23.943        0.701       99.299   6.7302E-01   6.4349E-02   8.7543E-02
     1973.000       76.144       23.856        0.702       99.298   6.7423E-01   6.4165E-02   8.7200E-02
     1973.000       76.231       23.769        0.703       99.297   6.7544E-01   6.3981E-02   8.6858E-02
     1973.000       76.317       23.683        0.704       99.296   6.7665E-01   6.3798E-02   8.6516E-02
     1973.000       76.404       23.596        0.705       99.295   6.7786E-01   6.3615E-02   8.6174E-02
     1973.000       76.491       23.509        0.706       99.294   6.7907E-01   6.3432E-02   8.5832E-02
     1973.000       76.577       23.423        0.707       99.293   6.8027E-01   6.3250E-02   8.5490E-02
     1973.000       76.664       23.336        0.708       99.292   6.8148E-01   6.3067E-02   8.5148E-02
     1973.000       76.750       23.250        0.709       99.291   6.8269E-01   6.2885E-02   8.4807E-02
     1973.000       76.837       23.163        0.710       99.290   6.8389E-01   6.2703E-02   8.4466E-02
     1973.000       76.923       23.077        0.711       99.289   6.8510E-01   6.2521E-02   8.4124E-02
     1973.000       77.010       22.990        0.712       99.288   6.8631E-01   6.2339E-02   8.3783E-02
     1973.000       77.096       22.904        0.713       99.287   6.8751E-01   6.2158E-02   8.3442E-02
     1973.000       77.182       22.818        0.714       99.286   6.8872E-01   6.1976E-02   8.3101E-02
     1973.000       77.268       22.732        0.715       99.285   6.8992E-01   6.1795E-02   8.2761E-02
     1973.000       77.355       22.645        0.716       99.284   6.9112E-01   6.1614E-02   8.2420E-02
     1973.000       77.441       22.559        0.717       99.283   6.9232E-01   6.1434E-02   8.2080E-02
     1973.000       77.527       22.473        0.718       99.282   6.9353E-01   6.1253E-02   8.1740E-02
     1973.000       77.613       22.387        0.719       99.281   6.9473E-01   6.1073E-02   8.1400E-02
     1973.000       77.699       22.301        0.720       99.280   6.9593E-01   6.0893E-02   8.1060E-02
     1973.000       77.785       22.215        0.721       99.279   6.9712E-01   6.0713E-02   8.0721E-02
     1973.000       77.871       22.129        0.722       99.278   6.9832E-01   6.0533E-02   8.0381E-02
     1973.000       77.956       22.044        0.723       99.277   6.9952E-01   6.0353E-02   8.0042E-02
     1973.000       78.042       21.958        0.724       99.276   7.0072E-01   6.0174E-02   7.9703E-02
     1973.000       78.128       21.872        0.725       99.275   7.0191E-01   5.9994E-02   7.9364E-02
     1973.000       78.214       21.786        0.726       99.274   7.0311E-01   5.9815E-02   7.9025E-02
     1973.000       78.299       21.701        0.727       99.273   7.0430E-01   5.9636E-02   7.8686E-02
     1973.000       78.385       21.615        0.728       99.272   7.0550E-01   5.9457E-02   7.8347E-02
     1973.000       78.470       21.530        0.729       99.271   7.0669E-01   5.9279E-02   7.8009E-02
     1973.000       78.556       21.444        0.730       99.270   7.0789E-01   5.9100E-02   7.7671E-02
     1973.000       78.641       21.359        0.731       99.269   7.0908E-01   5.8922E-02   7.7333E-02
     1973.000       78.727       21.273        0.732       99.268   7.1027E-01   5.8744E-02   7.6995E-02
     1973.000       78.812       21.188        0.733       99.267   7.1146E-01   5.8566E-02   7.6657E-02
     1973.000       78.897       21.103        0.734       99.266   7.1265E-01   5.8388E-02   7.6320E-02
     1973.000       78.983       21.017        0.735       99.265   7.1384E-01   5.8210E-02   7.5982E-02
     1973.000       79.068       20.932        0.736       99.264   7.1503E-01   5.8032E-02   7.5645E-02
     1973.000       79.153       20.847        0.737       99.263   7.1621E-01   5.7855E-02   7.5309E-02
     1973.000       79.238       20.762        0.738       99.262   7.1740E-01   5.7678E-02   7.4972E-02
     1973.000       79.323       20.677        0.739       99.261   7.1859E-01   5.7501E-02   7.4635E-02
     1973.000       79.408       20.592        0.740       99.260   7.1977E-01   5.7324E-02   7.4299E-02
     1973.000       79.493       20.507        0.741       99.259   7.2096E-01   5.7147E-02   7.3962E-02
     1973.000       79.578       20.422        0.742       99.258   7.2215E-01   5.6970E-02   7.3626E-02
     1973.000       79.663       20.337        0.743       99.257   7.2333E-01   5.6793E-02   7.3290E-02
     1973.000       79.748       20.252        0.744       99.256   7.2451E-01   5.6617E-02   7.2954E-02
     1973.000       79.832       20.168        0.745       99.255   7.2570E-01   5.6440E-02   7.2619E-02
     1973.000       79.917       20.083        0.746       99.254   7.2688E-01   5.6264E-02   7.2283E-02
     1973.000       80.002       19.998        0.747       99.253   7.2807E-01   5.6087E-02   7.1947E-02
     1973.000       80.086       19.914        0.748       99.252   7.2925E-01   5.5911E-02   7.1612E-02
     1973.000       80.171       19.829        0.749       99.251   7.3043E-01   5.5735E-02   7.1277E-02
     1973.000       80.256       19.744        0.750       99.250   7.3161E-01   5.5559E-02   7.0943E-02
     1973.000       80.340       19.660        0.751       99.249   7.3279E-01   5.5383E-02   7.0608E-02
     1973.000       80.425       19.575        0.752       99.248   7.3397E-01   5.5208E-02   7.0274E-02
     1973.000       80.509       19.491        0.753       99.247   7.3515E-01   5.5032E-02   6.9939E-02
     1973.000       80.593       19.407        0.754       99.246   7.3633E-01   5.4857E-02   6.9605E-02
     1973.000       80.678       19.322        0.755       99.245   7.3750E-01   5.4681E-02   6.9272E-02
     1973.000       80.762       19.238        0.756       99.244   7.3868E-01   5.4506E-02   6.8938E-02
     1973.000       80.846       19.154        0.757       99.243   7.3985E-01   5.4331E-02   6.8605E-02
     1973.000       80.930       19.070        0.758       99.242   7.4103E-01   5.4156E-02   6.8271E-02
     1973.000       81.014       18.986        0.759       99.241   7.4220E-01   5.3981E-02   6.7938E-02
     1973.000       81.098       18.902        0.760       99.240   7.4338E-01   5.3806E-02   6.7605E-02
     1973.000       81.182       18.818        0.761       99.239   7.4455E-01   5.3631E-02   6.7273E-02
     1973.000       81.266       18.734        0.762       99.238   7.4572E-01   5.3456E-02   6.6940E-02
     1973.000       81.350       18.650        0.763       99.237   7.4689E-01   5.3282E-02   6.6608E-02
     1973.000       81.434       18.566        0.764       99.236   7.4806E-01   5.3107E-02   6.6276E-02
     1973.000       81.518       18.482        0.765       99.235   7.4923E-01   5.2932E-02   6.5944E-02
     1973.000       81.602       18.398        0.766       99.234   7.5040E-01   5.2758E-02   6.5612E-02
     1973.000       81.685       18.315        0.767       99.233   7.5157E-01   5.2584E-02   6.5281E-02
     1973.000       81.769       18.231        0.768       99.232   7.5274E-01   5.2409E-02   6.4950E-02
     1973.000       81.853       18.147        0.769       99.231   7.5391E-01   5.2235E-02   6.4618E-02
     1973.000       81.936       18.064        0.770       99.230   7.5508E-01   5.2061E-02   6.4288E-02
     1973.000       82.020       17.980        0.771       99.229   7.5624E-01   5.1887E-02   6.3957E-02
     1973.000       82.103       17.897        0.772       99.228   7.5741E-01   5.1713E-02   6.3626E-02
     1973.000       82.187       17.813        0.773       99.227   7.5857E-01   5.1539E-02   6.3296E-02
     1973.000       82.270       17.730        0.774       99.226   7.5973E-01   5.1365E-02   6.2967E-02
     1973.000       82.354       17.646        0.775       99.225   7.6089E-01   5.1191E-02   6.2637E-02
     1973.000       82.437       17.563        0.776       99.224   7.6205E-01   5.1017E-02   6.2307E-02
     1973.000       82.520       17.480        0.777       99.223   7.6322E-01   5.0844E-02   6.1978E-02
     1973.000       82.604       17.396        0.778       99.222   7.6438E-01   5.0670E-02   6.1648E-02
     1973.000       82.687       17.313        0.779       99.221   7.6554E-01   5.0496E-02   6.1319E-02
     1973.000       82.770       17.230        0.780       99.220   7.6670E-01   5.0322E-02   6.0990E-02
     1973.000       82.853       17.147        0.781       99.219   7.6786E-01   5.0149E-02   6.0662E-02
     1973.000       82.936       17.064        0.782       99.218   7.6902E-01   4.9975E-02   6.0333E-02
     1973.000       83.019       16.981        0.783       99.217   7.7018E-01   4.9801E-02   6.0005E-02
     1973.000       83.102       16.898        0.784       99.216   7.7134E-01   4.9628E-02   5.9677E-02
     1973.000       83.185       16.815        0.785       99.215   7.7250E-01   4.9454E-02   5.9349E-02
     1973.000       83.268       16.732        0.786       99.214   7.7365E-01   4.9281E-02   5.9022E-02
     1973.000       83.350       16.650        0.787       99.213   7.7481E-01   4.9107E-02   5.8694E-02
     1973.000       83.433       16.567        0.788       99.212   7.7596E-01   4.8934E-02   5.8367E-02
     1973.000       83.516       16.484        0.789       99.211   7.7712E-01   4.8760E-02   5.8040E-02
     1973.000       83.599       16.401        0.790       99.210   7.7827E-01   4.8587E-02   5.7714E-02
     1973.000       83.681       16.319        0.791       99.209   7.7942E-01   4.8413E-02   5.7387E-02
     1973.000       83.764       16.236        0.792       99.208   7.8058E-01   4.8240E-02   5.7061E-02
     1973.000       83.846       16.154        0.793       99.207   7.8173E-01   4.8066E-02   5.6735E-02
     1973.000       83.929       16.071        0.794       99.206   7.8288E-01   4.7893E-02   5.6409E-02
     1973.000       84.011       15.989        0.795       99.205   7.8403E-01   4.7720E-02   5.6084E-02
     1973.000       84.094       15.906        0.796       99.204   7.8518E-01   4.7546E-02   5.5759E-02
     1973.000       84.176       15.824        0.797       99.203   7.8633E-01   4.7373E-02   5.5434E-02
     1973.000       84.258       15.742        0.798       99.202   7.8747E-01   4.7199E-02   5.5109E-02
     1973.000       84.341       15.659        0.799       99.201   7.8862E-01   4.7026E-02   5.4784E-02
     1973.000       84.423       15.577        0.800       99.200   7.8977E-01   4.6852E-02   5.4460E-02
     1973.000       84.505       15.495        0.801       99.199   7.9091E-01   4.6679E-02   5.4136E-02
     1973.000       84.587       15.413        0.802       99.198   7.9206E-01   4.6505E-02   5.3812E-02
     1973.000       84.669       15.331        0.803       99.197   7.9320E-01   4.6332E-02   5.3488E-02
     1973.000       84.751       15.249        0.804       99.196   7.9435E-01   4.6158E-02   5.3165E-02
     1973.000       84.833       15.167        0.805       99.195   7.9549E-01   4.5985E-02   5.2842E-02
     1973.000       84.915       15.085        0.806       99.194   7.9663E-01   4.5811E-02   5.2519E-02
     1973.000       84.997       15.003        0.807       99.193   7.9777E-01   4.5638E-02   5.2196E-02
     1973.000       85.079       14.921        0.808       99.192   7.9891E-01   4.5464E-02   5.1874E-02
     1973.000       85.161       14.839        0.809       99.191   8.0005E-01   4.5290E-02   5.1552E-02
     1973.000       85.242       14.758        0.810       99.190   8.0119E-01   4.5116E-02   5.1230E-02
     1973.000       85.324       14.676        0.811       99.189   8.0232E-01   4.4943E-02   5.0908E-02
     1973.000       85.406       14.594        0.812       99.188   8.0346E-01   4.4769E-02   5.0587E-02
     1973.000       85.487       14.513        0.813       99.187   8.0460E-01   4.4595E-02   5.0266E-02
     1973.000       85.569       14.431        0.814       99.186   8.0574E-01   4.4421E-02   4.9945E-02
     1973.000       85.651       14.349        0.815       99.185   8.0687E-01   4.4247E-02   4.9624E-02
     1973.000       85.732       14.268        0.816       99.184   8.0801E-01   4.4073E-02   4.9304E-02
     1973.000       85.814       14.186        0.817       99.183   8.0915E-01   4.3899E-02   4.8983E-02
     1973.000       85.895       14.105        0.818       99.182   8.1028E-01   4.3724E-02   4.8663E-02
     1973.000       85.976       14.024        0.819       99.181   8.1142E-01   4.3550E-02   4.8344E-02
     1973.000       86.058       13.942        0.820       99.180   8.1255E-01   4.3376E-02   4.8024E-02
     1973.000       86.139       13.861        0.821       99.179   8.1368E-01   4.3201E-02   4.7705E-02
     1973.000       86.220       13.780        0.822       99.178   8.1481E-01   4.3027E-02   4.7386E-02
     1973.000       86.301       13.699        0.823       99.177   8.1594E-01   4.2852E-02   4.7068E-02
     1973.000       86.382       13.618        0.824       99.176   8.1707E-01   4.2678E-02   4.6749E-02
     1973.000       86.464       13.536        0.825       99.175   8.1820E-01   4.2503E-02   4.6431E-02
     1973.000       86.545       13.455        0.826       99.174   8.1933E-01   4.2328E-02   4.6113E-02
     1973.000       86.626       13.374        0.827       99.173   8.2046E-01   4.2153E-02   4.5796E-02
     1973.000       86.707       13.293        0.828       99.172   8.2158E-01   4.1978E-02   4.5479E-02
     1973.000       86.787       13.213        0.829       99.171   8.2271E-01   4.1803E-02   4.5162E-02
     1973.000       86.868       13.132        0.830       99.170   8.2384E-01   4.1627E-02   4.4845E-02
     1973.000       86.949       13.051        0.831       99.169   8.2496E-01   4.1452E-02   4.4529E-02
     1973.000       87.030       12.970        0.832       99.168   8.2609E-01   4.1276E-02   4.4212E-02
     1973.000       87.111       12.889        0.833       99.167   8.2721E-01   4.1101E-02   4.3897E-02
     1973.000       87.191       12.809        0.834       99.166   8.2833E-01   4.0925E-02   4.3581E-02
     1973.000       87.272       12.728        0.835       99.165   8.2945E-01   4.0749E-02   4.3266E-02
     1973.000       87.353       12.647        0.836       99.164   8.3057E-01   4.0573E-02   4.2951E-02
     1973.000       87.433       12.567        0.837       99.163   8.3169E-01   4.0397E-02   4.2636E-02
     1973.000       87.514       12.486        0.838       99.162   8.3281E-01   4.0221E-02   4.2322E-02
     1973.000       87.594       12.406        0.839       99.161   8.3393E-01   4.0044E-02   4.2007E-02
     1973.000       87.675       12.325        0.840       99.160   8.3505E-01   3.9868E-02   4.1694E-02
     1973.000       87.755       12.245        0.841       99.159   8.3617E-01   3.9691E-02   4.1380E-02
     1973.000       87.835       12.165        0.842       99.158   8.3728E-01   3.9514E-02   4.1067E-02
     1973.000       87.916       12.084        0.843       99.157   8.3840E-01   3.9337E-02   4.0754E-02
     1973.000       87.996       12.004        0.844       99.156   8.3952E-01   3.9160E-02   4.0441E-02
     1973.000       88.076       11.924        0.845       99.155   8.4063E-01   3.8982E-02   4.0129E-02
     1973.000       88.156       11.844        0.846       99.154   8.4173E-01   3.8805E-02   3.9817E-02
     1973.000       88.236       11.764        0.847       99.153   8.4285E-01   3.8627E-02   3.9505E-02
     1973.000       88.316       11.684        0.848       99.152   8.4396E-01   3.8450E-02   3.9194E-02
     1973.000       88.396       11.604        0.849       99.151   8.4507E-01   3.8271E-02   3.8883E-02
     1973.000       88.476       11.524        0.850       99.150   8.4619E-01   3.8093E-02   3.8572E-02
     1973.000       88.556       11.444        0.851       99.149   8.4730E-01   3.7914E-02   3.8261E-02
     1973.000       88.636       11.364        0.852       99.148   8.4841E-01   3.7736E-02   3.7951E-02
     1973.000       88.716       11.284        0.853       99.147   8.4952E-01   3.7557E-02   3.7641E-02
     1973.000       88.796       11.204        0.854       99.146   8.5063E-01   3.7378E-02   3.7332E-02
     1973.000       88.876       11.124        0.855       99.145   8.5173E-01   3.7198E-02   3.7023E-02
     1973.000       88.955       11.045        0.856       99.144   8.5284E-01   3.7019E-02   3.6714E-02
     1973.000       89.035       10.965        0.857       99.143   8.5394E-01   3.6839E-02   3.6405E-02
     1973.000       89.115       10.885        0.858       99.142   8.5505E-01   3.6659E-02   3.6097E-02
     1973.000       89.194       10.806        0.859       99.141   8.5615E-01   3.6479E-02   3.5789E-02
     1973.000       89.274       10.726        0.860       99.140   8.5726E-01   3.6298E-02   3.5482E-02
     1973.000       89.353       10.647        0.861       99.139   8.5836E-01   3.6118E-02   3.5174E-02
     1973.000       89.433       10.567        0.862       99.138   8.5946E-01   3.5937E-02   3.4867E-02
     1973.000       89.512       10.488        0.863       99.137   8.6056E-01   3.5756E-02   3.4561E-02
     1973.000       89.592       10.408        0.864       99.136   8.6166E-01   3.5574E-02   3.4255E-02
     1973.000       89.671       10.329        0.865       99.135   8.6276E-01   3.5392E-02   3.3949E-02
     1973.000       89.750       10.250        0.866       99.134   8.6386E-01   3.5210E-02   3.3643E-02
     1973.000       89.830       10.170        0.867       99.133   8.6496E-01   3.5028E-02   3.3338E-02
     1973.000       89.909       10.091        0.868       99.132   8.6605E-01   3.4846E-02   3.3034E-02
     1973.000       89.988       10.012        0.869       99.131   8.6715E-01   3.4663E-02   3.2729E-02
     1973.000       90.067        9.933        0.870       99.130   8.6824E-01   3.4480E-02   3.2425E-02
     1973.000       90.146        9.854        0.871       99.129   8.6934E-01   3.4296E-02   3.2121E-02
     1973.000       90.225        9.775        0.872       99.128   8.7043E-01   3.4112E-02   3.1818E-02
     1973.000       90.304        9.696        0.873       99.127   8.7153E-01   3.3928E-02   3.1515E-02
     1973.000       90.383        9.617        0.874       99.126   8.7262E-01   3.3744E-02   3.1213E-02
     1973.000       90.462        9.538        0.875       99.125   8.7371E-01   3.3559E-02   3.0910E-02
     1973.000       90.541        9.459        0.876       99.124   8.7480E-01   3.3374E-02   3.0609E-02
     1973.000       90.620        9.380        0.877       99.123   8.7588E-01   3.3189E-02   3.0308E-02
     1973.000       90.698        9.302        0.878       99.122   8.7697E-01   3.3003E-02   3.0006E-02
     1973.000       90.777        9.223        0.879       99.121   8.7806E-01   3.2817E-02   2.9706E-02
     1973.000       90.856        9.144        0.880       99.120   8.7915E-01   3.2630E-02   2.9405E-02
     1973.000       90.935        9.065        0.881       99.119   8.8024E-01   3.2444E-02   2.9105E-02
     1973.000       91.013        8.987        0.882       99.118   8.8132E-01   3.2256E-02   2.8806E-02
     1973.000       91.092        8.908        0.883       99.117   8.8241E-01   3.2069E-02   2.8507E-02
     1973.000       91.170        8.830        0.884       99.116   8.8349E-01   3.1881E-02   2.8208E-02
     1973.000       91.249        8.751        0.885       99.115   8.8458E-01   3.1692E-02   2.7910E-02
     1973.000       91.327        8.673        0.886       99.114   8.8566E-01   3.1504E-02   2.7612E-02
     1973.000       91.406        8.594        0.887       99.113   8.8674E-01   3.1314E-02   2.7315E-02
     1973.000       91.484        8.516        0.888       99.112   8.8782E-01   3.1125E-02   2.7018E-02
     1973.000       91.562        8.438        0.889       99.111   8.8890E-01   3.0935E-02   2.6721E-02
     1973.000       91.641        8.359        0.890       99.110   8.8998E-01   3.0744E-02   2.6425E-02
     1973.000       91.719        8.281        0.891       99.109   8.9106E-01   3.0553E-02   2.6130E-02
     1973.000       91.797        8.203        0.892       99.108   8.9213E-01   3.0362E-02   2.5834E-02
     1973.000       91.875        8.125        0.893       99.107   8.9321E-01   3.0170E-02   2.5540E-02
     1973.000       91.953        8.047        0.894       99.106   8.9429E-01   2.9978E-02   2.5245E-02
     1973.000       92.031        7.969        0.895       99.105   8.9536E-01   2.9785E-02   2.4952E-02
     1973.000       92.109        7.891        0.896       99.104   8.9643E-01   2.9591E-02   2.4658E-02
     1973.000       92.187        7.813        0.897       99.103   8.9751E-01   2.9397E-02   2.4365E-02
     1973.000       92.265        7.735        0.898       99.102   8.9858E-01   2.9203E-02   2.4073E-02
     1973.000       92.343        7.657        0.899       99.101   8.9965E-01   2.9008E-02   2.3781E-02
     1973.000       92.421        7.579        0.900       99.100   9.0072E-01   2.8813E-02   2.3489E-02
     1973.000       92.499        7.501        0.901       99.099   9.0179E-01   2.8617E-02   2.3198E-02
     1973.000       92.576        7.424        0.902       99.098   9.0286E-01   2.8420E-02   2.2908E-02
     1973.000       92.654        7.346        0.903       99.097   9.0392E-01   2.8223E-02   2.2618E-02
     1973.000       92.732        7.268        0.904       99.096   9.0499E-01   2.8025E-02   2.2328E-02
     1973.000       92.810        7.190        0.905       99.095   9.0605E-01   2.7827E-02   2.2039E-02
