   Temp (K)   mole % SiO2  mole % ZnO     wt % SiO2    wt % ZnO     a(SiO2)      a(ZnO)     a(Zn2SiO4)  
     1873.000       36.957       63.043        0.302       99.698   1.5413E-01   1.9957E-01   2.1543E-01
     1873.000       37.068       62.932        0.303       99.697   1.5536E-01   1.9872E-01   2.1531E-01
     1873.000       37.178       62.822        0.304       99.696   1.5660E-01   1.9787E-01   2.1518E-01
     1873.000       37.288       62.712        0.305       99.695   1.5784E-01   1.9704E-01   2.1504E-01
     1873.000       37.399       62.601        0.306       99.694   1.5907E-01   1.9621E-01   2.1491E-01
     1873.000       37.509       62.491        0.307       99.693   1.6032E-01   1.9538E-01   2.1477E-01
     1873.000       37.619       62.381        0.308       99.692   1.6156E-01   1.9456E-01   2.1463E-01
     1873.000       37.729       62.271        0.309       99.691   1.6280E-01   1.9375E-01   2.1448E-01
     1873.000       37.839       62.161        0.310       99.690   1.6405E-01   1.9295E-01   2.1433E-01
     1873.000       37.949       62.051        0.311       99.689   1.6530E-01   1.9215E-01   2.1418E-01
     1873.000       38.059       61.941        0.312       99.688   1.6655E-01   1.9136E-01   2.1403E-01
     1873.000       38.169       61.831        0.313       99.687   1.6781E-01   1.9057E-01   2.1387E-01
     1873.000       38.278       61.722        0.314       99.686   1.6906E-01   1.8979E-01   2.1371E-01
     1873.000       38.388       61.612        0.315       99.685   1.7032E-01   1.8902E-01   2.1355E-01
     1873.000       38.498       61.502        0.316       99.684   1.7158E-01   1.8825E-01   2.1339E-01
     1873.000       38.607       61.393        0.317       99.683   1.7284E-01   1.8749E-01   2.1322E-01
     1873.000       38.717       61.283        0.318       99.682   1.7411E-01   1.8673E-01   2.1305E-01
     1873.000       38.826       61.174        0.319       99.681   1.7537E-01   1.8598E-01   2.1288E-01
     1873.000       38.935       61.065        0.320       99.680   1.7664E-01   1.8524E-01   2.1271E-01
     1873.000       39.044       60.956        0.321       99.679   1.7791E-01   1.8450E-01   2.1253E-01
     1873.000       39.154       60.846        0.322       99.678   1.7918E-01   1.8377E-01   2.1235E-01
     1873.000       39.263       60.737        0.323       99.677   1.8045E-01   1.8304E-01   2.1217E-01
     1873.000       39.372       60.628        0.324       99.676   1.8173E-01   1.8232E-01   2.1198E-01
     1873.000       39.481       60.519        0.325       99.675   1.8300E-01   1.8160E-01   2.1180E-01
     1873.000       39.590       60.410        0.326       99.674   1.8428E-01   1.8089E-01   2.1161E-01
     1873.000       39.698       60.302        0.327       99.673   1.8556E-01   1.8018E-01   2.1142E-01
     1873.000       39.807       60.193        0.328       99.672   1.8684E-01   1.7948E-01   2.1123E-01
     1873.000       39.916       60.084        0.329       99.671   1.8812E-01   1.7879E-01   2.1103E-01
     1873.000       40.024       59.976        0.330       99.670   1.8940E-01   1.7810E-01   2.1083E-01
     1873.000       40.133       59.867        0.331       99.669   1.9069E-01   1.7741E-01   2.1063E-01
     1873.000       40.241       59.759        0.332       99.668   1.9198E-01   1.7673E-01   2.1043E-01
     1873.000       40.350       59.650        0.333       99.667   1.9327E-01   1.7606E-01   2.1023E-01
     1873.000       40.458       59.542        0.334       99.666   1.9455E-01   1.7539E-01   2.1002E-01
     1873.000       40.566       59.434        0.335       99.665   1.9585E-01   1.7472E-01   2.0981E-01
     1873.000       40.675       59.325        0.336       99.664   1.9714E-01   1.7406E-01   2.0960E-01
     1873.000       40.783       59.217        0.337       99.663   1.9843E-01   1.7340E-01   2.0939E-01
     1873.000       40.891       59.109        0.338       99.662   1.9973E-01   1.7275E-01   2.0917E-01
     1873.000       40.999       59.001        0.339       99.661   2.0102E-01   1.7210E-01   2.0896E-01
     1873.000       41.107       58.893        0.340       99.660   2.0232E-01   1.7146E-01   2.0874E-01
     1873.000       41.214       58.786        0.341       99.659   2.0362E-01   1.7082E-01   2.0852E-01
     1873.000       41.322       58.678        0.342       99.658   2.0492E-01   1.7019E-01   2.0830E-01
     1873.000       41.430       58.570        0.343       99.657   2.0622E-01   1.6956E-01   2.0807E-01
     1873.000       41.538       58.462        0.344       99.656   2.0752E-01   1.6894E-01   2.0785E-01
     1873.000       41.645       58.355        0.345       99.655   2.0883E-01   1.6832E-01   2.0762E-01
     1873.000       41.753       58.247        0.346       99.654   2.1013E-01   1.6770E-01   2.0739E-01
     1873.000       41.860       58.140        0.347       99.653   2.1144E-01   1.6709E-01   2.0716E-01
     1873.000       41.968       58.032        0.348       99.652   2.1274E-01   1.6648E-01   2.0692E-01
     1873.000       42.075       57.925        0.349       99.651   2.1405E-01   1.6588E-01   2.0669E-01
     1873.000       42.182       57.818        0.350       99.650   2.1536E-01   1.6528E-01   2.0645E-01
     1873.000       42.289       57.711        0.351       99.649   2.1667E-01   1.6468E-01   2.0622E-01
     1873.000       42.396       57.604        0.352       99.648   2.1798E-01   1.6409E-01   2.0598E-01
     1873.000       42.503       57.497        0.353       99.647   2.1929E-01   1.6350E-01   2.0573E-01
     1873.000       42.610       57.390        0.354       99.646   2.2061E-01   1.6292E-01   2.0549E-01
     1873.000       42.717       57.283        0.355       99.645   2.2192E-01   1.6234E-01   2.0525E-01
     1873.000       42.824       57.176        0.356       99.644   2.2323E-01   1.6176E-01   2.0500E-01
     1873.000       42.931       57.069        0.357       99.643   2.2455E-01   1.6119E-01   2.0475E-01
     1873.000       43.038       56.962        0.358       99.642   2.2587E-01   1.6062E-01   2.0450E-01
     1873.000       43.144       56.856        0.359       99.641   2.2718E-01   1.6006E-01   2.0425E-01
     1873.000       43.251       56.749        0.360       99.640   2.2850E-01   1.5950E-01   2.0400E-01
     1873.000       43.357       56.643        0.361       99.639   2.2982E-01   1.5894E-01   2.0375E-01
     1873.000       43.464       56.536        0.362       99.638   2.3114E-01   1.5839E-01   2.0349E-01
     1873.000       43.570       56.430        0.363       99.637   2.3246E-01   1.5784E-01   2.0323E-01
     1873.000       43.676       56.324        0.364       99.636   2.3378E-01   1.5729E-01   2.0298E-01
     1873.000       43.783       56.217        0.365       99.635   2.3510E-01   1.5675E-01   2.0272E-01
     1873.000       43.889       56.111        0.366       99.634   2.3643E-01   1.5621E-01   2.0245E-01
     1873.000       43.995       56.005        0.367       99.633   2.3775E-01   1.5567E-01   2.0219E-01
     1873.000       44.101       55.899        0.368       99.632   2.3907E-01   1.5514E-01   2.0193E-01
     1873.000       44.207       55.793        0.369       99.631   2.4040E-01   1.5461E-01   2.0166E-01
     1873.000       44.313       55.687        0.370       99.630   2.4172E-01   1.5408E-01   2.0140E-01
     1873.000       44.419       55.581        0.371       99.629   2.4305E-01   1.5356E-01   2.0113E-01
     1873.000       44.524       55.476        0.372       99.628   2.4437E-01   1.5304E-01   2.0086E-01
     1873.000       44.630       55.370        0.373       99.627   2.4570E-01   1.5252E-01   2.0059E-01
     1873.000       44.736       55.264        0.374       99.626   2.4703E-01   1.5201E-01   2.0032E-01
     1873.000       44.841       55.159        0.375       99.625   2.4836E-01   1.5150E-01   2.0005E-01
     1873.000       44.947       55.053        0.376       99.624   2.4969E-01   1.5099E-01   1.9977E-01
     1873.000       45.052       54.948        0.377       99.623   2.5102E-01   1.5049E-01   1.9950E-01
     1873.000       45.157       54.843        0.378       99.622   2.5235E-01   1.4999E-01   1.9922E-01
     1873.000       45.263       54.737        0.379       99.621   2.5368E-01   1.4949E-01   1.9894E-01
     1873.000       45.368       54.632        0.380       99.620   2.5501E-01   1.4899E-01   1.9867E-01
     1873.000       45.473       54.527        0.381       99.619   2.5634E-01   1.4850E-01   1.9839E-01
     1873.000       45.578       54.422        0.382       99.618   2.5767E-01   1.4801E-01   1.9810E-01
     1873.000       45.683       54.317        0.383       99.617   2.5900E-01   1.4753E-01   1.9782E-01
     1873.000       45.788       54.212        0.384       99.616   2.6034E-01   1.4704E-01   1.9754E-01
     1873.000       45.893       54.107        0.385       99.615   2.6167E-01   1.4656E-01   1.9726E-01
     1873.000       45.998       54.002        0.386       99.614   2.6300E-01   1.4609E-01   1.9697E-01
     1873.000       46.103       53.897        0.387       99.613   2.6434E-01   1.4561E-01   1.9668E-01
     1873.000       46.207       53.793        0.388       99.612   2.6567E-01   1.4514E-01   1.9640E-01
     1873.000       46.312       53.688        0.389       99.611   2.6701E-01   1.4467E-01   1.9611E-01
     1873.000       46.417       53.583        0.390       99.610   2.6834E-01   1.4420E-01   1.9582E-01
     1873.000       46.521       53.479        0.391       99.609   2.6968E-01   1.4374E-01   1.9553E-01
     1873.000       46.626       53.374        0.392       99.608   2.7101E-01   1.4328E-01   1.9524E-01
     1873.000       46.730       53.270        0.393       99.607   2.7235E-01   1.4282E-01   1.9494E-01
     1873.000       46.834       53.166        0.394       99.606   2.7369E-01   1.4236E-01   1.9465E-01
     1873.000       46.939       53.061        0.395       99.605   2.7502E-01   1.4191E-01   1.9436E-01
     1873.000       47.043       52.957        0.396       99.604   2.7636E-01   1.4145E-01   1.9406E-01
     1873.000       47.147       52.853        0.397       99.603   2.7770E-01   1.4101E-01   1.9376E-01
     1873.000       47.251       52.749        0.398       99.602   2.7903E-01   1.4056E-01   1.9347E-01
     1873.000       47.355       52.645        0.399       99.601   2.8037E-01   1.4012E-01   1.9317E-01
     1873.000       47.459       52.541        0.400       99.600   2.8171E-01   1.3967E-01   1.9287E-01
     1873.000       47.563       52.437        0.401       99.599   2.8305E-01   1.3924E-01   1.9257E-01
     1873.000       47.667       52.333        0.402       99.598   2.8439E-01   1.3880E-01   1.9227E-01
     1873.000       47.770       52.230        0.403       99.597   2.8573E-01   1.3836E-01   1.9197E-01
     1873.000       47.874       52.126        0.404       99.596   2.8707E-01   1.3793E-01   1.9167E-01
     1873.000       47.978       52.022        0.405       99.595   2.8841E-01   1.3750E-01   1.9136E-01
     1873.000       48.081       51.919        0.406       99.594   2.8974E-01   1.3708E-01   1.9106E-01
     1873.000       48.185       51.815        0.407       99.593   2.9108E-01   1.3665E-01   1.9075E-01
     1873.000       48.288       51.712        0.408       99.592   2.9242E-01   1.3623E-01   1.9045E-01
     1873.000       48.391       51.609        0.409       99.591   2.9376E-01   1.3581E-01   1.9014E-01
     1873.000       48.495       51.505        0.410       99.590   2.9511E-01   1.3539E-01   1.8983E-01
     1873.000       48.598       51.402        0.411       99.589   2.9645E-01   1.3497E-01   1.8953E-01
     1873.000       48.701       51.299        0.412       99.588   2.9779E-01   1.3456E-01   1.8922E-01
     1873.000       48.804       51.196        0.413       99.587   2.9913E-01   1.3415E-01   1.8891E-01
     1873.000       48.907       51.093        0.414       99.586   3.0047E-01   1.3374E-01   1.8860E-01
     1873.000       49.010       50.990        0.415       99.585   3.0181E-01   1.3333E-01   1.8829E-01
     1873.000       49.113       50.887        0.416       99.584   3.0315E-01   1.3293E-01   1.8797E-01
     1873.000       49.216       50.784        0.417       99.583   3.0449E-01   1.3252E-01   1.8766E-01
     1873.000       49.319       50.681        0.418       99.582   3.0583E-01   1.3212E-01   1.8735E-01
     1873.000       49.421       50.579        0.419       99.581   3.0717E-01   1.3172E-01   1.8703E-01
     1873.000       49.524       50.476        0.420       99.580   3.0851E-01   1.3132E-01   1.8672E-01
     1873.000       49.627       50.373        0.421       99.579   3.0985E-01   1.3093E-01   1.8640E-01
     1873.000       49.729       50.271        0.422       99.578   3.1120E-01   1.3054E-01   1.8609E-01
     1873.000       49.832       50.168        0.423       99.577   3.1254E-01   1.3014E-01   1.8577E-01
     1873.000       49.934       50.066        0.424       99.576   3.1388E-01   1.2976E-01   1.8545E-01
     1873.000       50.036       49.964        0.425       99.575   3.1522E-01   1.2937E-01   1.8514E-01
     1873.000       50.139       49.861        0.426       99.574   3.1656E-01   1.2898E-01   1.8482E-01
     1873.000       50.241       49.759        0.427       99.573   3.1790E-01   1.2860E-01   1.8450E-01
     1873.000       50.343       49.657        0.428       99.572   3.1924E-01   1.2822E-01   1.8418E-01
     1873.000       50.445       49.555        0.429       99.571   3.2059E-01   1.2784E-01   1.8386E-01
     1873.000       50.547       49.453        0.430       99.570   3.2193E-01   1.2746E-01   1.8354E-01
     1873.000       50.649       49.351        0.431       99.569   3.2327E-01   1.2708E-01   1.8322E-01
     1873.000       50.751       49.249        0.432       99.568   3.2461E-01   1.2671E-01   1.8289E-01
     1873.000       50.853       49.147        0.433       99.567   3.2595E-01   1.2634E-01   1.8257E-01
     1873.000       50.955       49.045        0.434       99.566   3.2729E-01   1.2596E-01   1.8225E-01
     1873.000       51.056       48.944        0.435       99.565   3.2863E-01   1.2560E-01   1.8192E-01
     1873.000       51.158       48.842        0.436       99.564   3.2997E-01   1.2523E-01   1.8160E-01
     1873.000       51.259       48.741        0.437       99.563   3.3131E-01   1.2486E-01   1.8127E-01
     1873.000       51.361       48.639        0.438       99.562   3.3266E-01   1.2450E-01   1.8095E-01
     1873.000       51.462       48.538        0.439       99.561   3.3400E-01   1.2414E-01   1.8062E-01
     1873.000       51.564       48.436        0.440       99.560   3.3534E-01   1.2378E-01   1.8029E-01
     1873.000       51.665       48.335        0.441       99.559   3.3668E-01   1.2342E-01   1.7997E-01
     1873.000       51.766       48.234        0.442       99.558   3.3802E-01   1.2306E-01   1.7964E-01
     1873.000       51.868       48.132        0.443       99.557   3.3936E-01   1.2270E-01   1.7931E-01
     1873.000       51.969       48.031        0.444       99.556   3.4070E-01   1.2235E-01   1.7898E-01
     1873.000       52.070       47.930        0.445       99.555   3.4204E-01   1.2200E-01   1.7865E-01
     1873.000       52.171       47.829        0.446       99.554   3.4338E-01   1.2165E-01   1.7832E-01
     1873.000       52.272       47.728        0.447       99.553   3.4472E-01   1.2130E-01   1.7799E-01
     1873.000       52.373       47.627        0.448       99.552   3.4606E-01   1.2095E-01   1.7766E-01
     1873.000       52.474       47.526        0.449       99.551   3.4740E-01   1.2060E-01   1.7733E-01
     1873.000       52.574       47.426        0.450       99.550   3.4874E-01   1.2026E-01   1.7700E-01
     1873.000       52.675       47.325        0.451       99.549   3.5008E-01   1.1992E-01   1.7667E-01
     1873.000       52.776       47.224        0.452       99.548   3.5141E-01   1.1958E-01   1.7634E-01
     1873.000       52.876       47.124        0.453       99.547   3.5275E-01   1.1924E-01   1.7600E-01
     1873.000       52.977       47.023        0.454       99.546   3.5409E-01   1.1890E-01   1.7567E-01
     1873.000       53.077       46.923        0.455       99.545   3.5543E-01   1.1856E-01   1.7533E-01
     1873.000       53.178       46.822        0.456       99.544   3.5677E-01   1.1823E-01   1.7500E-01
     1873.000       53.278       46.722        0.457       99.543   3.5811E-01   1.1789E-01   1.7467E-01
     1873.000       53.378       46.622        0.458       99.542   3.5945E-01   1.1756E-01   1.7433E-01
     1873.000       53.479       46.521        0.459       99.541   3.6078E-01   1.1723E-01   1.7400E-01
     1873.000       53.579       46.421        0.460       99.540   3.6212E-01   1.1690E-01   1.7366E-01
     1873.000       53.679       46.321        0.461       99.539   3.6346E-01   1.1657E-01   1.7332E-01
     1873.000       53.779       46.221        0.462       99.538   3.6480E-01   1.1624E-01   1.7299E-01
     1873.000       53.879       46.121        0.463       99.537   3.6613E-01   1.1592E-01   1.7265E-01
     1873.000       53.979       46.021        0.464       99.536   3.6747E-01   1.1559E-01   1.7231E-01
     1873.000       54.079       45.921        0.465       99.535   3.6881E-01   1.1527E-01   1.7197E-01
     1873.000       54.178       45.822        0.466       99.534   3.7014E-01   1.1495E-01   1.7164E-01
     1873.000       54.278       45.722        0.467       99.533   3.7148E-01   1.1463E-01   1.7130E-01
     1873.000       54.378       45.622        0.468       99.532   3.7281E-01   1.1431E-01   1.7096E-01
     1873.000       54.477       45.523        0.469       99.531   3.7415E-01   1.1399E-01   1.7062E-01
     1873.000       54.577       45.423        0.470       99.530   3.7548E-01   1.1368E-01   1.7028E-01
     1873.000       54.676       45.324        0.471       99.529   3.7682E-01   1.1336E-01   1.6994E-01
     1873.000       54.776       45.224        0.472       99.528   3.7815E-01   1.1305E-01   1.6960E-01
     1873.000       54.875       45.125        0.473       99.527   3.7949E-01   1.1274E-01   1.6926E-01
     1873.000       54.975       45.025        0.474       99.526   3.8082E-01   1.1242E-01   1.6892E-01
     1873.000       55.074       44.926        0.475       99.525   3.8216E-01   1.1212E-01   1.6858E-01
     1873.000       55.173       44.827        0.476       99.524   3.8349E-01   1.1181E-01   1.6823E-01
     1873.000       55.272       44.728        0.477       99.523   3.8482E-01   1.1150E-01   1.6789E-01
     1873.000       55.371       44.629        0.478       99.522   3.8616E-01   1.1119E-01   1.6755E-01
     1873.000       55.470       44.530        0.479       99.521   3.8749E-01   1.1089E-01   1.6721E-01
     1873.000       55.569       44.431        0.480       99.520   3.8882E-01   1.1058E-01   1.6686E-01
     1873.000       55.668       44.332        0.481       99.519   3.9015E-01   1.1028E-01   1.6652E-01
     1873.000       55.767       44.233        0.482       99.518   3.9149E-01   1.0998E-01   1.6618E-01
     1873.000       55.866       44.134        0.483       99.517   3.9282E-01   1.0968E-01   1.6583E-01
     1873.000       55.964       44.036        0.484       99.516   3.9415E-01   1.0938E-01   1.6549E-01
     1873.000       56.063       43.937        0.485       99.515   3.9548E-01   1.0908E-01   1.6514E-01
     1873.000       56.162       43.838        0.486       99.514   3.9681E-01   1.0879E-01   1.6480E-01
     1873.000       56.260       43.740        0.487       99.513   3.9814E-01   1.0849E-01   1.6446E-01
     1873.000       56.359       43.641        0.488       99.512   3.9947E-01   1.0820E-01   1.6411E-01
     1873.000       56.457       43.543        0.489       99.511   4.0080E-01   1.0790E-01   1.6377E-01
     1873.000       56.555       43.445        0.490       99.510   4.0213E-01   1.0761E-01   1.6342E-01
     1873.000       56.654       43.346        0.491       99.509   4.0346E-01   1.0732E-01   1.6307E-01
     1873.000       56.752       43.248        0.492       99.508   4.0478E-01   1.0703E-01   1.6273E-01
     1873.000       56.850       43.150        0.493       99.507   4.0611E-01   1.0674E-01   1.6238E-01
     1873.000       56.948       43.052        0.494       99.506   4.0744E-01   1.0645E-01   1.6203E-01
     1873.000       57.046       42.954        0.495       99.505   4.0877E-01   1.0617E-01   1.6169E-01
     1873.000       57.144       42.856        0.496       99.504   4.1009E-01   1.0588E-01   1.6134E-01
     1873.000       57.242       42.758        0.497       99.503   4.1142E-01   1.0560E-01   1.6099E-01
     1873.000       57.340       42.660        0.498       99.502   4.1275E-01   1.0531E-01   1.6065E-01
     1873.000       57.438       42.562        0.499       99.501   4.1407E-01   1.0503E-01   1.6030E-01
     1873.000       57.536       42.464        0.500       99.500   4.1540E-01   1.0475E-01   1.5995E-01
     1873.000       57.633       42.367        0.501       99.499   4.1672E-01   1.0447E-01   1.5960E-01
     1873.000       57.731       42.269        0.502       99.498   4.1805E-01   1.0419E-01   1.5925E-01
     1873.000       57.828       42.172        0.503       99.497   4.1937E-01   1.0391E-01   1.5890E-01
     1873.000       57.926       42.074        0.504       99.496   4.2070E-01   1.0363E-01   1.5856E-01
     1873.000       58.023       41.977        0.505       99.495   4.2202E-01   1.0335E-01   1.5821E-01
     1873.000       58.121       41.879        0.506       99.494   4.2335E-01   1.0308E-01   1.5786E-01
     1873.000       58.218       41.782        0.507       99.493   4.2467E-01   1.0280E-01   1.5751E-01
     1873.000       58.315       41.685        0.508       99.492   4.2599E-01   1.0253E-01   1.5716E-01
     1873.000       58.413       41.587        0.509       99.491   4.2731E-01   1.0226E-01   1.5681E-01
     1873.000       58.510       41.490        0.510       99.490   4.2863E-01   1.0199E-01   1.5646E-01
     1873.000       58.607       41.393        0.511       99.489   4.2995E-01   1.0172E-01   1.5611E-01
     1873.000       58.704       41.296        0.512       99.488   4.3127E-01   1.0145E-01   1.5576E-01
     1873.000       58.801       41.199        0.513       99.487   4.3260E-01   1.0118E-01   1.5541E-01
     1873.000       58.898       41.102        0.514       99.486   4.3392E-01   1.0091E-01   1.5506E-01
     1873.000       58.995       41.005        0.515       99.485   4.3524E-01   1.0064E-01   1.5471E-01
     1873.000       59.092       40.908        0.516       99.484   4.3655E-01   1.0038E-01   1.5436E-01
     1873.000       59.188       40.812        0.517       99.483   4.3787E-01   1.0011E-01   1.5400E-01
     1873.000       59.285       40.715        0.518       99.482   4.3919E-01   9.9846E-02   1.5365E-01
     1873.000       59.382       40.618        0.519       99.481   4.4051E-01   9.9582E-02   1.5330E-01
     1873.000       59.478       40.522        0.520       99.480   4.4183E-01   9.9320E-02   1.5295E-01
     1873.000       59.575       40.425        0.521       99.479   4.4315E-01   9.9058E-02   1.5260E-01
     1873.000       59.671       40.329        0.522       99.478   4.4446E-01   9.8797E-02   1.5225E-01
     1873.000       59.768       40.232        0.523       99.477   4.4578E-01   9.8537E-02   1.5189E-01
     1873.000       59.864       40.136        0.524       99.476   4.4709E-01   9.8277E-02   1.5154E-01
     1873.000       59.960       40.040        0.525       99.475   4.4841E-01   9.8019E-02   1.5119E-01
     1873.000       60.057       39.943        0.526       99.474   4.4973E-01   9.7761E-02   1.5084E-01
     1873.000       60.153       39.847        0.527       99.473   4.5104E-01   9.7504E-02   1.5048E-01
     1873.000       60.249       39.751        0.528       99.472   4.5236E-01   9.7248E-02   1.5013E-01
     1873.000       60.345       39.655        0.529       99.471   4.5367E-01   9.6993E-02   1.4978E-01
     1873.000       60.441       39.559        0.530       99.470   4.5498E-01   9.6739E-02   1.4943E-01
     1873.000       60.537       39.463        0.531       99.469   4.5629E-01   9.6486E-02   1.4907E-01
     1873.000       60.633       39.367        0.532       99.468   4.5760E-01   9.6234E-02   1.4872E-01
     1873.000       60.729       39.271        0.533       99.467   4.5891E-01   9.5982E-02   1.4837E-01
     1873.000       60.825       39.175        0.534       99.466   4.6023E-01   9.5731E-02   1.4801E-01
     1873.000       60.920       39.080        0.535       99.465   4.6154E-01   9.5481E-02   1.4766E-01
     1873.000       61.016       38.984        0.536       99.464   4.6285E-01   9.5231E-02   1.4731E-01
     1873.000       61.112       38.888        0.537       99.463   4.6416E-01   9.4982E-02   1.4695E-01
     1873.000       61.207       38.793        0.538       99.462   4.6547E-01   9.4734E-02   1.4660E-01
     1873.000       61.303       38.697        0.539       99.461   4.6678E-01   9.4487E-02   1.4624E-01
     1873.000       61.398       38.602        0.540       99.460   4.6808E-01   9.4241E-02   1.4589E-01
     1873.000       61.493       38.507        0.541       99.459   4.6939E-01   9.3995E-02   1.4554E-01
     1873.000       61.589       38.411        0.542       99.458   4.7070E-01   9.3750E-02   1.4518E-01
     1873.000       61.684       38.316        0.543       99.457   4.7201E-01   9.3506E-02   1.4483E-01
     1873.000       61.779       38.221        0.544       99.456   4.7331E-01   9.3262E-02   1.4447E-01
     1873.000       61.874       38.126        0.545       99.455   4.7462E-01   9.3020E-02   1.4412E-01
     1873.000       61.970       38.030        0.546       99.454   4.7592E-01   9.2778E-02   1.4376E-01
     1873.000       62.065       37.935        0.547       99.453   4.7723E-01   9.2536E-02   1.4341E-01
     1873.000       62.160       37.840        0.548       99.452   4.7854E-01   9.2295E-02   1.4306E-01
     1873.000       62.255       37.745        0.549       99.451   4.7984E-01   9.2056E-02   1.4270E-01
     1873.000       62.349       37.651        0.550       99.450   4.8115E-01   9.1816E-02   1.4235E-01
     1873.000       62.444       37.556        0.551       99.449   4.8245E-01   9.1578E-02   1.4199E-01
     1873.000       62.539       37.461        0.552       99.448   4.8375E-01   9.1340E-02   1.4164E-01
     1873.000       62.634       37.366        0.553       99.447   4.8505E-01   9.1103E-02   1.4128E-01
     1873.000       62.728       37.272        0.554       99.446   4.8636E-01   9.0867E-02   1.4093E-01
     1873.000       62.823       37.177        0.555       99.445   4.8766E-01   9.0631E-02   1.4057E-01
     1873.000       62.917       37.083        0.556       99.444   4.8895E-01   9.0397E-02   1.4022E-01
     1873.000       63.012       36.988        0.557       99.443   4.9025E-01   9.0162E-02   1.3986E-01
     1873.000       63.106       36.894        0.558       99.442   4.9155E-01   8.9929E-02   1.3951E-01
     1873.000       63.201       36.799        0.559       99.441   4.9285E-01   8.9696E-02   1.3915E-01
     1873.000       63.295       36.705        0.560       99.440   4.9415E-01   8.9463E-02   1.3879E-01
     1873.000       63.389       36.611        0.561       99.439   4.9545E-01   8.9231E-02   1.3844E-01
     1873.000       63.484       36.516        0.562       99.438   4.9674E-01   8.9000E-02   1.3808E-01
     1873.000       63.578       36.422        0.563       99.437   4.9804E-01   8.8770E-02   1.3773E-01
     1873.000       63.672       36.328        0.564       99.436   4.9934E-01   8.8540E-02   1.3737E-01
     1873.000       63.766       36.234        0.565       99.435   5.0063E-01   8.8311E-02   1.3702E-01
     1873.000       63.860       36.140        0.566       99.434   5.0193E-01   8.8082E-02   1.3666E-01
     1873.000       63.954       36.046        0.567       99.433   5.0323E-01   8.7854E-02   1.3631E-01
     1873.000       64.048       35.952        0.568       99.432   5.0452E-01   8.7627E-02   1.3595E-01
     1873.000       64.141       35.859        0.569       99.431   5.0581E-01   8.7400E-02   1.3559E-01
     1873.000       64.235       35.765        0.570       99.430   5.0711E-01   8.7174E-02   1.3524E-01
     1873.000       64.329       35.671        0.571       99.429   5.0840E-01   8.6949E-02   1.3488E-01
     1873.000       64.423       35.577        0.572       99.428   5.0970E-01   8.6723E-02   1.3453E-01
     1873.000       64.516       35.484        0.573       99.427   5.1099E-01   8.6499E-02   1.3417E-01
     1873.000       64.610       35.390        0.574       99.426   5.1228E-01   8.6275E-02   1.3381E-01
     1873.000       64.703       35.297        0.575       99.425   5.1357E-01   8.6052E-02   1.3346E-01
     1873.000       64.797       35.203        0.576       99.424   5.1486E-01   8.5829E-02   1.3310E-01
     1873.000       64.890       35.110        0.577       99.423   5.1615E-01   8.5608E-02   1.3275E-01
     1873.000       64.983       35.017        0.578       99.422   5.1744E-01   8.5386E-02   1.3239E-01
     1873.000       65.077       34.923        0.579       99.421   5.1873E-01   8.5165E-02   1.3204E-01
     1873.000       65.170       34.830        0.580       99.420   5.2002E-01   8.4945E-02   1.3168E-01
     1873.000       65.263       34.737        0.581       99.419   5.2130E-01   8.4725E-02   1.3132E-01
     1873.000       65.356       34.644        0.582       99.418   5.2258E-01   8.4507E-02   1.3097E-01
     1873.000       65.449       34.551        0.583       99.417   5.2387E-01   8.4288E-02   1.3061E-01
     1873.000       65.542       34.458        0.584       99.416   5.2516E-01   8.4070E-02   1.3026E-01
     1873.000       65.635       34.365        0.585       99.415   5.2644E-01   8.3853E-02   1.2990E-01
     1873.000       65.728       34.272        0.586       99.414   5.2773E-01   8.3636E-02   1.2954E-01
     1873.000       65.821       34.179        0.587       99.413   5.2901E-01   8.3419E-02   1.2919E-01
     1873.000       65.913       34.087        0.588       99.412   5.3029E-01   8.3203E-02   1.2883E-01
     1873.000       66.006       33.994        0.589       99.411   5.3158E-01   8.2988E-02   1.2848E-01
     1873.000       66.099       33.901        0.590       99.410   5.3286E-01   8.2773E-02   1.2812E-01
     1873.000       66.191       33.809        0.591       99.409   5.3414E-01   8.2559E-02   1.2776E-01
     1873.000       66.284       33.716        0.592       99.408   5.3542E-01   8.2345E-02   1.2741E-01
     1873.000       66.376       33.624        0.593       99.407   5.3670E-01   8.2132E-02   1.2705E-01
     1873.000       66.469       33.531        0.594       99.406   5.3799E-01   8.1919E-02   1.2670E-01
     1873.000       66.561       33.439        0.595       99.405   5.3926E-01   8.1707E-02   1.2634E-01
     1873.000       66.654       33.346        0.596       99.404   5.4054E-01   8.1495E-02   1.2599E-01
     1873.000       66.746       33.254        0.597       99.403   5.4182E-01   8.1284E-02   1.2563E-01
     1873.000       66.838       33.162        0.598       99.402   5.4310E-01   8.1073E-02   1.2527E-01
     1873.000       66.930       33.070        0.599       99.401   5.4438E-01   8.0862E-02   1.2492E-01
     1873.000       67.022       32.978        0.600       99.400   5.4566E-01   8.0653E-02   1.2456E-01
     1873.000       67.115       32.885        0.601       99.399   5.4694E-01   8.0443E-02   1.2421E-01
     1873.000       67.207       32.793        0.602       99.398   5.4821E-01   8.0235E-02   1.2385E-01
     1873.000       67.298       32.702        0.603       99.397   5.4949E-01   8.0026E-02   1.2349E-01
