   Temp (K)   mole % SiO2  mole % ZnO     wt % SiO2    wt % ZnO     a(SiO2)      a(ZnO)     a(Zn2SiO4)  
     1923.000       67.390       32.610        0.604       99.396   5.5172E-01   8.1729E-02   1.2218E-01
     1923.000       67.482       32.518        0.605       99.395   5.5299E-01   8.1517E-02   1.2183E-01
     1923.000       67.574       32.426        0.606       99.394   5.5426E-01   8.1305E-02   1.2148E-01
     1923.000       67.666       32.334        0.607       99.393   5.5552E-01   8.1095E-02   1.2113E-01
     1923.000       67.757       32.243        0.608       99.392   5.5679E-01   8.0884E-02   1.2077E-01
     1923.000       67.849       32.151        0.609       99.391   5.5806E-01   8.0674E-02   1.2042E-01
     1923.000       67.941       32.059        0.610       99.390   5.5933E-01   8.0464E-02   1.2007E-01
     1923.000       68.032       31.968        0.611       99.389   5.6060E-01   8.0255E-02   1.1971E-01
     1923.000       68.124       31.876        0.612       99.388   5.6187E-01   8.0046E-02   1.1936E-01
     1923.000       68.215       31.785        0.613       99.387   5.6314E-01   7.9837E-02   1.1901E-01
     1923.000       68.306       31.694        0.614       99.386   5.6440E-01   7.9630E-02   1.1865E-01
     1923.000       68.398       31.602        0.615       99.385   5.6567E-01   7.9422E-02   1.1830E-01
     1923.000       68.489       31.511        0.616       99.384   5.6694E-01   7.9215E-02   1.1795E-01
     1923.000       68.580       31.420        0.617       99.383   5.6820E-01   7.9008E-02   1.1760E-01
     1923.000       68.671       31.329        0.618       99.382   5.6946E-01   7.8802E-02   1.1724E-01
     1923.000       68.763       31.237        0.619       99.381   5.7073E-01   7.8596E-02   1.1689E-01
     1923.000       68.854       31.146        0.620       99.380   5.7199E-01   7.8391E-02   1.1654E-01
     1923.000       68.945       31.055        0.621       99.379   5.7326E-01   7.8186E-02   1.1618E-01
     1923.000       69.036       30.964        0.622       99.378   5.7452E-01   7.7981E-02   1.1583E-01
     1923.000       69.126       30.874        0.623       99.377   5.7578E-01   7.7777E-02   1.1548E-01
     1923.000       69.217       30.783        0.624       99.376   5.7704E-01   7.7573E-02   1.1513E-01
     1923.000       69.308       30.692        0.625       99.375   5.7830E-01   7.7370E-02   1.1478E-01
     1923.000       69.399       30.601        0.626       99.374   5.7956E-01   7.7167E-02   1.1442E-01
     1923.000       69.489       30.511        0.627       99.373   5.8082E-01   7.6965E-02   1.1407E-01
     1923.000       69.580       30.420        0.628       99.372   5.8208E-01   7.6763E-02   1.1372E-01
     1923.000       69.671       30.329        0.629       99.371   5.8334E-01   7.6561E-02   1.1337E-01
     1923.000       69.761       30.239        0.630       99.370   5.8459E-01   7.6360E-02   1.1301E-01
     1923.000       69.852       30.148        0.631       99.369   5.8585E-01   7.6159E-02   1.1266E-01
     1923.000       69.942       30.058        0.632       99.368   5.8711E-01   7.5959E-02   1.1231E-01
     1923.000       70.032       29.968        0.633       99.367   5.8836E-01   7.5759E-02   1.1196E-01
     1923.000       70.123       29.877        0.634       99.366   5.8962E-01   7.5559E-02   1.1161E-01
     1923.000       70.213       29.787        0.635       99.365   5.9087E-01   7.5360E-02   1.1126E-01
     1923.000       70.303       29.697        0.636       99.364   5.9213E-01   7.5161E-02   1.1090E-01
     1923.000       70.393       29.607        0.637       99.363   5.9337E-01   7.4963E-02   1.1055E-01
     1923.000       70.483       29.517        0.638       99.362   5.9463E-01   7.4765E-02   1.1020E-01
     1923.000       70.574       29.426        0.639       99.361   5.9588E-01   7.4567E-02   1.0985E-01
     1923.000       70.664       29.336        0.640       99.360   5.9713E-01   7.4370E-02   1.0950E-01
     1923.000       70.753       29.247        0.641       99.359   5.9838E-01   7.4173E-02   1.0915E-01
     1923.000       70.843       29.157        0.642       99.358   5.9963E-01   7.3976E-02   1.0880E-01
     1923.000       70.933       29.067        0.643       99.357   6.0088E-01   7.3780E-02   1.0845E-01
     1923.000       71.023       28.977        0.644       99.356   6.0213E-01   7.3584E-02   1.0809E-01
     1923.000       71.113       28.887        0.645       99.355   6.0338E-01   7.3388E-02   1.0774E-01
     1923.000       71.202       28.798        0.646       99.354   6.0462E-01   7.3193E-02   1.0739E-01
     1923.000       71.292       28.708        0.647       99.353   6.0587E-01   7.2998E-02   1.0704E-01
     1923.000       71.382       28.618        0.648       99.352   6.0712E-01   7.2804E-02   1.0669E-01
     1923.000       71.471       28.529        0.649       99.351   6.0836E-01   7.2610E-02   1.0634E-01
     1923.000       71.561       28.439        0.650       99.350   6.0961E-01   7.2416E-02   1.0599E-01
     1923.000       71.650       28.350        0.651       99.349   6.1086E-01   7.2222E-02   1.0564E-01
     1923.000       71.740       28.260        0.652       99.348   6.1210E-01   7.2029E-02   1.0529E-01
     1923.000       71.829       28.171        0.653       99.347   6.1335E-01   7.1836E-02   1.0494E-01
     1923.000       71.918       28.082        0.654       99.346   6.1459E-01   7.1643E-02   1.0459E-01
     1923.000       72.007       27.993        0.655       99.345   6.1583E-01   7.1451E-02   1.0424E-01
     1923.000       72.097       27.903        0.656       99.344   6.1707E-01   7.1259E-02   1.0389E-01
     1923.000       72.186       27.814        0.657       99.343   6.1832E-01   7.1068E-02   1.0354E-01
     1923.000       72.275       27.725        0.658       99.342   6.1956E-01   7.0877E-02   1.0319E-01
     1923.000       72.364       27.636        0.659       99.341   6.2080E-01   7.0686E-02   1.0284E-01
     1923.000       72.453       27.547        0.660       99.340   6.2204E-01   7.0495E-02   1.0249E-01
     1923.000       72.542       27.458        0.661       99.339   6.2327E-01   7.0305E-02   1.0214E-01
     1923.000       72.630       27.370        0.662       99.338   6.2451E-01   7.0115E-02   1.0179E-01
     1923.000       72.719       27.281        0.663       99.337   6.2575E-01   6.9925E-02   1.0144E-01
     1923.000       72.808       27.192        0.664       99.336   6.2699E-01   6.9736E-02   1.0109E-01
     1923.000       72.897       27.103        0.665       99.335   6.2822E-01   6.9547E-02   1.0074E-01
     1923.000       72.985       27.015        0.666       99.334   6.2946E-01   6.9358E-02   1.0039E-01
     1923.000       73.074       26.926        0.667       99.333   6.3069E-01   6.9170E-02   1.0005E-01
     1923.000       73.163       26.837        0.668       99.332   6.3193E-01   6.8982E-02   9.9696E-02
     1923.000       73.251       26.749        0.669       99.331   6.3316E-01   6.8794E-02   9.9348E-02
     1923.000       73.340       26.660        0.670       99.330   6.3439E-01   6.8607E-02   9.9000E-02
     1923.000       73.428       26.572        0.671       99.329   6.3562E-01   6.8420E-02   9.8652E-02
     1923.000       73.516       26.484        0.672       99.328   6.3685E-01   6.8233E-02   9.8303E-02
     1923.000       73.605       26.395        0.673       99.327   6.3808E-01   6.8046E-02   9.7955E-02
     1923.000       73.693       26.307        0.674       99.326   6.3931E-01   6.7860E-02   9.7607E-02
     1923.000       73.781       26.219        0.675       99.325   6.4054E-01   6.7673E-02   9.7259E-02
     1923.000       73.869       26.131        0.676       99.324   6.4177E-01   6.7488E-02   9.6911E-02
     1923.000       73.957       26.043        0.677       99.323   6.4300E-01   6.7302E-02   9.6563E-02
     1923.000       74.045       25.955        0.678       99.322   6.4423E-01   6.7117E-02   9.6216E-02
     1923.000       74.133       25.867        0.679       99.321   6.4546E-01   6.6932E-02   9.5868E-02
     1923.000       74.221       25.779        0.680       99.320   6.4669E-01   6.6747E-02   9.5521E-02
     1923.000       74.309       25.691        0.681       99.319   6.4791E-01   6.6562E-02   9.5174E-02
     1923.000       74.397       25.603        0.682       99.318   6.4914E-01   6.6378E-02   9.4826E-02
     1923.000       74.485       25.515        0.683       99.317   6.5037E-01   6.6194E-02   9.4479E-02
     1923.000       74.573       25.427        0.684       99.316   6.5159E-01   6.6010E-02   9.4132E-02
     1923.000       74.660       25.340        0.685       99.315   6.5282E-01   6.5826E-02   9.3785E-02
     1923.000       74.748       25.252        0.686       99.314   6.5404E-01   6.5643E-02   9.3439E-02
     1923.000       74.836       25.164        0.687       99.313   6.5526E-01   6.5460E-02   9.3092E-02
     1923.000       74.923       25.077        0.688       99.312   6.5648E-01   6.5277E-02   9.2746E-02
     1923.000       75.011       24.989        0.689       99.311   6.5771E-01   6.5095E-02   9.2399E-02
     1923.000       75.098       24.902        0.690       99.310   6.5893E-01   6.4913E-02   9.2053E-02
     1923.000       75.186       24.814        0.691       99.309   6.6015E-01   6.4731E-02   9.1707E-02
     1923.000       75.273       24.727        0.692       99.308   6.6137E-01   6.4549E-02   9.1361E-02
     1923.000       75.360       24.640        0.693       99.307   6.6258E-01   6.4367E-02   9.1016E-02
     1923.000       75.447       24.553        0.694       99.306   6.6380E-01   6.4186E-02   9.0670E-02
     1923.000       75.535       24.465        0.695       99.305   6.6502E-01   6.4005E-02   9.0324E-02
     1923.000       75.622       24.378        0.696       99.304   6.6624E-01   6.3824E-02   8.9979E-02
     1923.000       75.709       24.291        0.697       99.303   6.6745E-01   6.3643E-02   8.9634E-02
     1923.000       75.796       24.204        0.698       99.302   6.6867E-01   6.3463E-02   8.9289E-02
     1923.000       75.883       24.117        0.699       99.301   6.6988E-01   6.3283E-02   8.8944E-02
     1923.000       75.970       24.030        0.700       99.300   6.7110E-01   6.3103E-02   8.8599E-02
     1923.000       76.057       23.943        0.701       99.299   6.7231E-01   6.2923E-02   8.8254E-02
     1923.000       76.144       23.856        0.702       99.298   6.7353E-01   6.2744E-02   8.7910E-02
     1923.000       76.231       23.769        0.703       99.297   6.7474E-01   6.2564E-02   8.7565E-02
     1923.000       76.317       23.683        0.704       99.296   6.7595E-01   6.2385E-02   8.7221E-02
     1923.000       76.404       23.596        0.705       99.295   6.7715E-01   6.2207E-02   8.6878E-02
     1923.000       76.491       23.509        0.706       99.294   6.7836E-01   6.2028E-02   8.6534E-02
     1923.000       76.577       23.423        0.707       99.293   6.7957E-01   6.1850E-02   8.6190E-02
     1923.000       76.664       23.336        0.708       99.292   6.8078E-01   6.1671E-02   8.5846E-02
     1923.000       76.750       23.250        0.709       99.291   6.8199E-01   6.1493E-02   8.5503E-02
     1923.000       76.837       23.163        0.710       99.290   6.8320E-01   6.1315E-02   8.5159E-02
     1923.000       76.923       23.077        0.711       99.289   6.8441E-01   6.1138E-02   8.4816E-02
     1923.000       77.010       22.990        0.712       99.288   6.8561E-01   6.0960E-02   8.4473E-02
     1923.000       77.096       22.904        0.713       99.287   6.8682E-01   6.0783E-02   8.4130E-02
     1923.000       77.182       22.818        0.714       99.286   6.8803E-01   6.0606E-02   8.3787E-02
     1923.000       77.268       22.732        0.715       99.285   6.8923E-01   6.0429E-02   8.3445E-02
     1923.000       77.355       22.645        0.716       99.284   6.9044E-01   6.0252E-02   8.3102E-02
     1923.000       77.441       22.559        0.717       99.283   6.9164E-01   6.0075E-02   8.2759E-02
     1923.000       77.527       22.473        0.718       99.282   6.9285E-01   5.9899E-02   8.2417E-02
     1923.000       77.613       22.387        0.719       99.281   6.9405E-01   5.9722E-02   8.2075E-02
     1923.000       77.699       22.301        0.720       99.280   6.9525E-01   5.9546E-02   8.1733E-02
     1923.000       77.785       22.215        0.721       99.279   6.9645E-01   5.9371E-02   8.1392E-02
     1923.000       77.871       22.129        0.722       99.278   6.9765E-01   5.9195E-02   8.1050E-02
     1923.000       77.956       22.044        0.723       99.277   6.9885E-01   5.9019E-02   8.0709E-02
     1923.000       78.042       21.958        0.724       99.276   7.0005E-01   5.8844E-02   8.0367E-02
     1923.000       78.128       21.872        0.725       99.275   7.0125E-01   5.8669E-02   8.0026E-02
     1923.000       78.214       21.786        0.726       99.274   7.0245E-01   5.8494E-02   7.9685E-02
     1923.000       78.299       21.701        0.727       99.273   7.0365E-01   5.8319E-02   7.9345E-02
     1923.000       78.385       21.615        0.728       99.272   7.0484E-01   5.8144E-02   7.9004E-02
     1923.000       78.470       21.530        0.729       99.271   7.0604E-01   5.7970E-02   7.8664E-02
     1923.000       78.556       21.444        0.730       99.270   7.0723E-01   5.7795E-02   7.8323E-02
     1923.000       78.641       21.359        0.731       99.269   7.0843E-01   5.7621E-02   7.7983E-02
     1923.000       78.727       21.273        0.732       99.268   7.0962E-01   5.7447E-02   7.7643E-02
     1923.000       78.812       21.188        0.733       99.267   7.1081E-01   5.7273E-02   7.7304E-02
     1923.000       78.897       21.103        0.734       99.266   7.1201E-01   5.7099E-02   7.6964E-02
     1923.000       78.983       21.017        0.735       99.265   7.1320E-01   5.6925E-02   7.6625E-02
     1923.000       79.068       20.932        0.736       99.264   7.1439E-01   5.6752E-02   7.6285E-02
     1923.000       79.153       20.847        0.737       99.263   7.1558E-01   5.6578E-02   7.5946E-02
     1923.000       79.238       20.762        0.738       99.262   7.1677E-01   5.6405E-02   7.5607E-02
     1923.000       79.323       20.677        0.739       99.261   7.1796E-01   5.6232E-02   7.5269E-02
     1923.000       79.408       20.592        0.740       99.260   7.1915E-01   5.6059E-02   7.4930E-02
     1923.000       79.493       20.507        0.741       99.259   7.2033E-01   5.5887E-02   7.4592E-02
     1923.000       79.578       20.422        0.742       99.258   7.2152E-01   5.5714E-02   7.4254E-02
     1923.000       79.663       20.337        0.743       99.257   7.2270E-01   5.5541E-02   7.3916E-02
     1923.000       79.748       20.252        0.744       99.256   7.2389E-01   5.5369E-02   7.3578E-02
     1923.000       79.832       20.168        0.745       99.255   7.2508E-01   5.5196E-02   7.3240E-02
     1923.000       79.917       20.083        0.746       99.254   7.2626E-01   5.5024E-02   7.2903E-02
     1923.000       80.002       19.998        0.747       99.253   7.2744E-01   5.4852E-02   7.2566E-02
     1923.000       80.086       19.914        0.748       99.252   7.2863E-01   5.4680E-02   7.2228E-02
     1923.000       80.171       19.829        0.749       99.251   7.2981E-01   5.4508E-02   7.1891E-02
     1923.000       80.256       19.744        0.750       99.250   7.3099E-01   5.4336E-02   7.1555E-02
     1923.000       80.340       19.660        0.751       99.249   7.3218E-01   5.4164E-02   7.1218E-02
     1923.000       80.425       19.575        0.752       99.248   7.3336E-01   5.3993E-02   7.0881E-02
     1923.000       80.509       19.491        0.753       99.247   7.3454E-01   5.3821E-02   7.0545E-02
     1923.000       80.593       19.407        0.754       99.246   7.3572E-01   5.3650E-02   7.0209E-02
     1923.000       80.678       19.322        0.755       99.245   7.3690E-01   5.3478E-02   6.9873E-02
     1923.000       80.762       19.238        0.756       99.244   7.3808E-01   5.3307E-02   6.9537E-02
     1923.000       80.846       19.154        0.757       99.243   7.3926E-01   5.3136E-02   6.9202E-02
     1923.000       80.930       19.070        0.758       99.242   7.4043E-01   5.2965E-02   6.8867E-02
     1923.000       81.014       18.986        0.759       99.241   7.4161E-01   5.2794E-02   6.8532E-02
     1923.000       81.098       18.902        0.760       99.240   7.4278E-01   5.2623E-02   6.8197E-02
     1923.000       81.182       18.818        0.761       99.239   7.4396E-01   5.2453E-02   6.7862E-02
     1923.000       81.266       18.734        0.762       99.238   7.4513E-01   5.2282E-02   6.7528E-02
     1923.000       81.350       18.650        0.763       99.237   7.4631E-01   5.2111E-02   6.7193E-02
     1923.000       81.434       18.566        0.764       99.236   7.4748E-01   5.1941E-02   6.6859E-02
     1923.000       81.518       18.482        0.765       99.235   7.4865E-01   5.1770E-02   6.6525E-02
     1923.000       81.602       18.398        0.766       99.234   7.4982E-01   5.1600E-02   6.6191E-02
     1923.000       81.685       18.315        0.767       99.233   7.5100E-01   5.1430E-02   6.5858E-02
     1923.000       81.769       18.231        0.768       99.232   7.5217E-01   5.1259E-02   6.5525E-02
     1923.000       81.853       18.147        0.769       99.231   7.5334E-01   5.1089E-02   6.5191E-02
     1923.000       81.936       18.064        0.770       99.230   7.5450E-01   5.0919E-02   6.4859E-02
     1923.000       82.020       17.980        0.771       99.229   7.5567E-01   5.0749E-02   6.4526E-02
     1923.000       82.103       17.897        0.772       99.228   7.5684E-01   5.0579E-02   6.4193E-02
     1923.000       82.187       17.813        0.773       99.227   7.5801E-01   5.0409E-02   6.3861E-02
     1923.000       82.270       17.730        0.774       99.226   7.5917E-01   5.0239E-02   6.3529E-02
     1923.000       82.354       17.646        0.775       99.225   7.6034E-01   5.0069E-02   6.3197E-02
     1923.000       82.437       17.563        0.776       99.224   7.6150E-01   4.9900E-02   6.2865E-02
     1923.000       82.520       17.480        0.777       99.223   7.6267E-01   4.9730E-02   6.2534E-02
     1923.000       82.604       17.396        0.778       99.222   7.6382E-01   4.9561E-02   6.2203E-02
     1923.000       82.687       17.313        0.779       99.221   7.6499E-01   4.9391E-02   6.1872E-02
     1923.000       82.770       17.230        0.780       99.220   7.6615E-01   4.9221E-02   6.1541E-02
     1923.000       82.853       17.147        0.781       99.219   7.6731E-01   4.9052E-02   6.1210E-02
     1923.000       82.936       17.064        0.782       99.218   7.6847E-01   4.8882E-02   6.0880E-02
     1923.000       83.019       16.981        0.783       99.217   7.6963E-01   4.8713E-02   6.0550E-02
     1923.000       83.102       16.898        0.784       99.216   7.7079E-01   4.8543E-02   6.0220E-02
     1923.000       83.185       16.815        0.785       99.215   7.7195E-01   4.8374E-02   5.9890E-02
     1923.000       83.268       16.732        0.786       99.214   7.7311E-01   4.8204E-02   5.9560E-02
     1923.000       83.350       16.650        0.787       99.213   7.7427E-01   4.8035E-02   5.9231E-02
     1923.000       83.433       16.567        0.788       99.212   7.7543E-01   4.7865E-02   5.8901E-02
     1923.000       83.516       16.484        0.789       99.211   7.7658E-01   4.7696E-02   5.8573E-02
     1923.000       83.599       16.401        0.790       99.210   7.7774E-01   4.7526E-02   5.8244E-02
     1923.000       83.681       16.319        0.791       99.209   7.7890E-01   4.7357E-02   5.7915E-02
     1923.000       83.764       16.236        0.792       99.208   7.8005E-01   4.7188E-02   5.7587E-02
     1923.000       83.846       16.154        0.793       99.207   7.8120E-01   4.7018E-02   5.7259E-02
     1923.000       83.929       16.071        0.794       99.206   7.8236E-01   4.6849E-02   5.6931E-02
     1923.000       84.011       15.989        0.795       99.205   7.8351E-01   4.6680E-02   5.6604E-02
     1923.000       84.094       15.906        0.796       99.204   7.8466E-01   4.6510E-02   5.6277E-02
     1923.000       84.176       15.824        0.797       99.203   7.8581E-01   4.6341E-02   5.5949E-02
     1923.000       84.258       15.742        0.798       99.202   7.8696E-01   4.6172E-02   5.5623E-02
     1923.000       84.341       15.659        0.799       99.201   7.8811E-01   4.6002E-02   5.5296E-02
     1923.000       84.423       15.577        0.800       99.200   7.8926E-01   4.5833E-02   5.4970E-02
     1923.000       84.505       15.495        0.801       99.199   7.9040E-01   4.5664E-02   5.4643E-02
     1923.000       84.587       15.413        0.802       99.198   7.9155E-01   4.5494E-02   5.4317E-02
     1923.000       84.669       15.331        0.803       99.197   7.9270E-01   4.5325E-02   5.3992E-02
     1923.000       84.751       15.249        0.804       99.196   7.9384E-01   4.5156E-02   5.3666E-02
     1923.000       84.833       15.167        0.805       99.195   7.9499E-01   4.4986E-02   5.3341E-02
     1923.000       84.915       15.085        0.806       99.194   7.9613E-01   4.4817E-02   5.3016E-02
     1923.000       84.997       15.003        0.807       99.193   7.9728E-01   4.4647E-02   5.2691E-02
     1923.000       85.079       14.921        0.808       99.192   7.9842E-01   4.4477E-02   5.2367E-02
     1923.000       85.161       14.839        0.809       99.191   7.9956E-01   4.4308E-02   5.2043E-02
     1923.000       85.242       14.758        0.810       99.190   8.0070E-01   4.4138E-02   5.1719E-02
     1923.000       85.324       14.676        0.811       99.189   8.0185E-01   4.3969E-02   5.1395E-02
     1923.000       85.406       14.594        0.812       99.188   8.0299E-01   4.3799E-02   5.1071E-02
     1923.000       85.487       14.513        0.813       99.187   8.0413E-01   4.3629E-02   5.0748E-02
     1923.000       85.569       14.431        0.814       99.186   8.0526E-01   4.3459E-02   5.0425E-02
     1923.000       85.651       14.349        0.815       99.185   8.0639E-01   4.3290E-02   5.0103E-02
     1923.000       85.732       14.268        0.816       99.184   8.0753E-01   4.3120E-02   4.9780E-02
     1923.000       85.814       14.186        0.817       99.183   8.0867E-01   4.2950E-02   4.9458E-02
     1923.000       85.895       14.105        0.818       99.182   8.0980E-01   4.2780E-02   4.9136E-02
     1923.000       85.976       14.024        0.819       99.181   8.1094E-01   4.2610E-02   4.8814E-02
     1923.000       86.058       13.942        0.820       99.180   8.1208E-01   4.2439E-02   4.8493E-02
     1923.000       86.139       13.861        0.821       99.179   8.1322E-01   4.2269E-02   4.8171E-02
     1923.000       86.220       13.780        0.822       99.178   8.1435E-01   4.2098E-02   4.7850E-02
     1923.000       86.301       13.699        0.823       99.177   8.1548E-01   4.1928E-02   4.7530E-02
     1923.000       86.382       13.618        0.824       99.176   8.1661E-01   4.1757E-02   4.7209E-02
     1923.000       86.464       13.536        0.825       99.175   8.1774E-01   4.1587E-02   4.6889E-02
     1923.000       86.545       13.455        0.826       99.174   8.1887E-01   4.1416E-02   4.6569E-02
     1923.000       86.626       13.374        0.827       99.173   8.2000E-01   4.1245E-02   4.6250E-02
     1923.000       86.707       13.293        0.828       99.172   8.2113E-01   4.1074E-02   4.5930E-02
     1923.000       86.787       13.213        0.829       99.171   8.2226E-01   4.0903E-02   4.5611E-02
     1923.000       86.868       13.132        0.830       99.170   8.2339E-01   4.0732E-02   4.5293E-02
     1923.000       86.949       13.051        0.831       99.169   8.2452E-01   4.0561E-02   4.4974E-02
     1923.000       87.030       12.970        0.832       99.168   8.2564E-01   4.0390E-02   4.4656E-02
     1923.000       87.111       12.889        0.833       99.167   8.2677E-01   4.0218E-02   4.4338E-02
     1923.000       87.191       12.809        0.834       99.166   8.2789E-01   4.0047E-02   4.4020E-02
     1923.000       87.272       12.728        0.835       99.165   8.2902E-01   3.9875E-02   4.3703E-02
     1923.000       87.353       12.647        0.836       99.164   8.3014E-01   3.9703E-02   4.3386E-02
     1923.000       87.433       12.567        0.837       99.163   8.3126E-01   3.9531E-02   4.3069E-02
     1923.000       87.514       12.486        0.838       99.162   8.3238E-01   3.9359E-02   4.2752E-02
     1923.000       87.594       12.406        0.839       99.161   8.3350E-01   3.9187E-02   4.2436E-02
     1923.000       87.675       12.325        0.840       99.160   8.3462E-01   3.9015E-02   4.2120E-02
     1923.000       87.755       12.245        0.841       99.159   8.3574E-01   3.8842E-02   4.1804E-02
     1923.000       87.835       12.165        0.842       99.158   8.3686E-01   3.8669E-02   4.1489E-02
     1923.000       87.916       12.084        0.843       99.157   8.3798E-01   3.8497E-02   4.1174E-02
     1923.000       87.996       12.004        0.844       99.156   8.3910E-01   3.8324E-02   4.0859E-02
     1923.000       88.076       11.924        0.845       99.155   8.4021E-01   3.8151E-02   4.0545E-02
     1923.000       88.156       11.844        0.846       99.154   8.4133E-01   3.7977E-02   4.0231E-02
     1923.000       88.236       11.764        0.847       99.153   8.4245E-01   3.7804E-02   3.9917E-02
     1923.000       88.316       11.684        0.848       99.152   8.4356E-01   3.7630E-02   3.9603E-02
     1923.000       88.396       11.604        0.849       99.151   8.4466E-01   3.7457E-02   3.9290E-02
     1923.000       88.476       11.524        0.850       99.150   8.4578E-01   3.7283E-02   3.8977E-02
     1923.000       88.556       11.444        0.851       99.149   8.4689E-01   3.7108E-02   3.8665E-02
     1923.000       88.636       11.364        0.852       99.148   8.4800E-01   3.6934E-02   3.8352E-02
     1923.000       88.716       11.284        0.853       99.147   8.4912E-01   3.6759E-02   3.8040E-02
     1923.000       88.796       11.204        0.854       99.146   8.5023E-01   3.6584E-02   3.7728E-02
     1923.000       88.876       11.124        0.855       99.145   8.5134E-01   3.6409E-02   3.7417E-02
     1923.000       88.955       11.045        0.856       99.144   8.5245E-01   3.6234E-02   3.7106E-02
     1923.000       89.035       10.965        0.857       99.143   8.5355E-01   3.6059E-02   3.6795E-02
     1923.000       89.115       10.885        0.858       99.142   8.5466E-01   3.5883E-02   3.6485E-02
     1923.000       89.194       10.806        0.859       99.141   8.5577E-01   3.5707E-02   3.6175E-02
     1923.000       89.274       10.726        0.860       99.140   8.5687E-01   3.5531E-02   3.5865E-02
     1923.000       89.353       10.647        0.861       99.139   8.5798E-01   3.5355E-02   3.5556E-02
     1923.000       89.433       10.567        0.862       99.138   8.5908E-01   3.5178E-02   3.5247E-02
     1923.000       89.512       10.488        0.863       99.137   8.6018E-01   3.5001E-02   3.4938E-02
     1923.000       89.592       10.408        0.864       99.136   8.6129E-01   3.4824E-02   3.4630E-02
     1923.000       89.671       10.329        0.865       99.135   8.6239E-01   3.4647E-02   3.4322E-02
     1923.000       89.750       10.250        0.866       99.134   8.6349E-01   3.4469E-02   3.4014E-02
     1923.000       89.830       10.170        0.867       99.133   8.6459E-01   3.4291E-02   3.3707E-02
     1923.000       89.909       10.091        0.868       99.132   8.6569E-01   3.4113E-02   3.3400E-02
     1923.000       89.988       10.012        0.869       99.131   8.6678E-01   3.3935E-02   3.3093E-02
     1923.000       90.067        9.933        0.870       99.130   8.6788E-01   3.3756E-02   3.2787E-02
     1923.000       90.146        9.854        0.871       99.129   8.6898E-01   3.3577E-02   3.2481E-02
     1923.000       90.225        9.775        0.872       99.128   8.7007E-01   3.3397E-02   3.2176E-02
     1923.000       90.304        9.696        0.873       99.127   8.7117E-01   3.3218E-02   3.1870E-02
     1923.000       90.383        9.617        0.874       99.126   8.7226E-01   3.3038E-02   3.1566E-02
     1923.000       90.462        9.538        0.875       99.125   8.7336E-01   3.2858E-02   3.1261E-02
     1923.000       90.541        9.459        0.876       99.124   8.7445E-01   3.2677E-02   3.0957E-02
     1923.000       90.620        9.380        0.877       99.123   8.7554E-01   3.2496E-02   3.0654E-02
     1923.000       90.698        9.302        0.878       99.122   8.7663E-01   3.2315E-02   3.0350E-02
     1923.000       90.777        9.223        0.879       99.121   8.7772E-01   3.2133E-02   3.0047E-02
     1923.000       90.856        9.144        0.880       99.120   8.7880E-01   3.1951E-02   2.9745E-02
     1923.000       90.935        9.065        0.881       99.119   8.7989E-01   3.1769E-02   2.9443E-02
     1923.000       91.013        8.987        0.882       99.118   8.8098E-01   3.1586E-02   2.9141E-02
     1923.000       91.092        8.908        0.883       99.117   8.8208E-01   3.1403E-02   2.8840E-02
     1923.000       91.170        8.830        0.884       99.116   8.8316E-01   3.1220E-02   2.8539E-02
     1923.000       91.249        8.751        0.885       99.115   8.8425E-01   3.1036E-02   2.8239E-02
     1923.000       91.327        8.673        0.886       99.114   8.8533E-01   3.0851E-02   2.7938E-02
     1923.000       91.406        8.594        0.887       99.113   8.8642E-01   3.0667E-02   2.7639E-02
     1923.000       91.484        8.516        0.888       99.112   8.8750E-01   3.0482E-02   2.7340E-02
     1923.000       91.562        8.438        0.889       99.111   8.8858E-01   3.0296E-02   2.7041E-02
     1923.000       91.641        8.359        0.890       99.110   8.8966E-01   3.0110E-02   2.6742E-02
     1923.000       91.719        8.281        0.891       99.109   8.9074E-01   2.9924E-02   2.6444E-02
     1923.000       91.797        8.203        0.892       99.108   8.9182E-01   2.9737E-02   2.6147E-02
     1923.000       91.875        8.125        0.893       99.107   8.9290E-01   2.9550E-02   2.5850E-02
     1923.000       91.953        8.047        0.894       99.106   8.9398E-01   2.9362E-02   2.5553E-02
     1923.000       92.031        7.969        0.895       99.105   8.9505E-01   2.9174E-02   2.5257E-02
     1923.000       92.109        7.891        0.896       99.104   8.9613E-01   2.8985E-02   2.4961E-02
     1923.000       92.187        7.813        0.897       99.103   8.9721E-01   2.8796E-02   2.4666E-02
     1923.000       92.265        7.735        0.898       99.102   8.9828E-01   2.8606E-02   2.4371E-02
     1923.000       92.343        7.657        0.899       99.101   8.9935E-01   2.8416E-02   2.4077E-02
     1923.000       92.421        7.579        0.900       99.100   9.0043E-01   2.8225E-02   2.3783E-02
     1923.000       92.499        7.501        0.901       99.099   9.0150E-01   2.8034E-02   2.3490E-02
     1923.000       92.576        7.424        0.902       99.098   9.0257E-01   2.7842E-02   2.3197E-02
     1923.000       92.654        7.346        0.903       99.097   9.0364E-01   2.7650E-02   2.2904E-02
     1923.000       92.732        7.268        0.904       99.096   9.0471E-01   2.7457E-02   2.2612E-02
     1923.000       92.810        7.190        0.905       99.095   9.0577E-01   2.7263E-02   2.2321E-02
