   Temp (K)   mole % SiO2  mole % ZnO     wt % SiO2    wt % ZnO     a(SiO2)      a(ZnO)     a(Zn2SiO4)  
     1823.000       67.022       32.978        0.600       99.400   5.4466E-01   7.8657E-02   1.2556E-01
     1823.000       67.115       32.885        0.601       99.399   5.4594E-01   7.8452E-02   1.2520E-01
     1823.000       67.207       32.793        0.602       99.398   5.4722E-01   7.8248E-02   1.2484E-01
     1823.000       67.298       32.702        0.603       99.397   5.4850E-01   7.8045E-02   1.2449E-01
     1823.000       67.390       32.610        0.604       99.396   5.4977E-01   7.7842E-02   1.2413E-01
     1823.000       67.482       32.518        0.605       99.395   5.5105E-01   7.7639E-02   1.2377E-01
     1823.000       67.574       32.426        0.606       99.394   5.5233E-01   7.7437E-02   1.2341E-01
     1823.000       67.666       32.334        0.607       99.393   5.5360E-01   7.7236E-02   1.2305E-01
     1823.000       67.757       32.243        0.608       99.392   5.5488E-01   7.7035E-02   1.2270E-01
     1823.000       67.849       32.151        0.609       99.391   5.5615E-01   7.6834E-02   1.2234E-01
     1823.000       67.941       32.059        0.610       99.390   5.5742E-01   7.6634E-02   1.2198E-01
     1823.000       68.032       31.968        0.611       99.389   5.5870E-01   7.6434E-02   1.2162E-01
     1823.000       68.124       31.876        0.612       99.388   5.5997E-01   7.6235E-02   1.2126E-01
     1823.000       68.215       31.785        0.613       99.387   5.6124E-01   7.6036E-02   1.2091E-01
     1823.000       68.306       31.694        0.614       99.386   5.6251E-01   7.5838E-02   1.2055E-01
     1823.000       68.398       31.602        0.615       99.385   5.6378E-01   7.5640E-02   1.2019E-01
     1823.000       68.489       31.511        0.616       99.384   5.6505E-01   7.5443E-02   1.1983E-01
     1823.000       68.580       31.420        0.617       99.383   5.6632E-01   7.5246E-02   1.1948E-01
     1823.000       68.671       31.329        0.618       99.382   5.6759E-01   7.5049E-02   1.1912E-01
     1823.000       68.763       31.237        0.619       99.381   5.6886E-01   7.4853E-02   1.1876E-01
     1823.000       68.854       31.146        0.620       99.380   5.7012E-01   7.4657E-02   1.1840E-01
     1823.000       68.945       31.055        0.621       99.379   5.7139E-01   7.4462E-02   1.1805E-01
     1823.000       69.036       30.964        0.622       99.378   5.7266E-01   7.4266E-02   1.1769E-01
     1823.000       69.126       30.874        0.623       99.377   5.7392E-01   7.4072E-02   1.1733E-01
     1823.000       69.217       30.783        0.624       99.376   5.7519E-01   7.3878E-02   1.1698E-01
     1823.000       69.308       30.692        0.625       99.375   5.7645E-01   7.3684E-02   1.1662E-01
     1823.000       69.399       30.601        0.626       99.374   5.7772E-01   7.3490E-02   1.1626E-01
     1823.000       69.489       30.511        0.627       99.373   5.7898E-01   7.3297E-02   1.1591E-01
     1823.000       69.580       30.420        0.628       99.372   5.8025E-01   7.3105E-02   1.1555E-01
     1823.000       69.671       30.329        0.629       99.371   5.8151E-01   7.2912E-02   1.1519E-01
     1823.000       69.761       30.239        0.630       99.370   5.8277E-01   7.2720E-02   1.1483E-01
     1823.000       69.852       30.148        0.631       99.369   5.8404E-01   7.2529E-02   1.1448E-01
     1823.000       69.942       30.058        0.632       99.368   5.8530E-01   7.2338E-02   1.1412E-01
     1823.000       70.032       29.968        0.633       99.367   5.8656E-01   7.2147E-02   1.1376E-01
     1823.000       70.123       29.877        0.634       99.366   5.8782E-01   7.1957E-02   1.1341E-01
     1823.000       70.213       29.787        0.635       99.365   5.8908E-01   7.1767E-02   1.1305E-01
     1823.000       70.303       29.697        0.636       99.364   5.9033E-01   7.1577E-02   1.1270E-01
     1823.000       70.393       29.607        0.637       99.363   5.9159E-01   7.1388E-02   1.1234E-01
     1823.000       70.483       29.517        0.638       99.362   5.9285E-01   7.1199E-02   1.1198E-01
     1823.000       70.574       29.426        0.639       99.361   5.9411E-01   7.1011E-02   1.1163E-01
     1823.000       70.664       29.336        0.640       99.360   5.9536E-01   7.0822E-02   1.1127E-01
     1823.000       70.753       29.247        0.641       99.359   5.9662E-01   7.0635E-02   1.1092E-01
     1823.000       70.843       29.157        0.642       99.358   5.9787E-01   7.0447E-02   1.1056E-01
     1823.000       70.933       29.067        0.643       99.357   5.9913E-01   7.0260E-02   1.1020E-01
     1823.000       71.023       28.977        0.644       99.356   6.0038E-01   7.0074E-02   1.0985E-01
     1823.000       71.113       28.887        0.645       99.355   6.0163E-01   6.9887E-02   1.0949E-01
     1823.000       71.202       28.798        0.646       99.354   6.0288E-01   6.9702E-02   1.0914E-01
     1823.000       71.292       28.708        0.647       99.353   6.0413E-01   6.9516E-02   1.0878E-01
     1823.000       71.382       28.618        0.648       99.352   6.0538E-01   6.9331E-02   1.0843E-01
     1823.000       71.471       28.529        0.649       99.351   6.0663E-01   6.9146E-02   1.0807E-01
     1823.000       71.561       28.439        0.650       99.350   6.0788E-01   6.8961E-02   1.0772E-01
     1823.000       71.650       28.350        0.651       99.349   6.0913E-01   6.8777E-02   1.0736E-01
     1823.000       71.740       28.260        0.652       99.348   6.1038E-01   6.8592E-02   1.0701E-01
     1823.000       71.829       28.171        0.653       99.347   6.1163E-01   6.8409E-02   1.0665E-01
     1823.000       71.918       28.082        0.654       99.346   6.1288E-01   6.8225E-02   1.0630E-01
     1823.000       72.007       27.993        0.655       99.345   6.1412E-01   6.8042E-02   1.0594E-01
     1823.000       72.097       27.903        0.656       99.344   6.1537E-01   6.7860E-02   1.0559E-01
     1823.000       72.186       27.814        0.657       99.343   6.1661E-01   6.7677E-02   1.0523E-01
     1823.000       72.275       27.725        0.658       99.342   6.1786E-01   6.7495E-02   1.0488E-01
     1823.000       72.364       27.636        0.659       99.341   6.1911E-01   6.7313E-02   1.0453E-01
     1823.000       72.453       27.547        0.660       99.340   6.2035E-01   6.7131E-02   1.0417E-01
     1823.000       72.542       27.458        0.661       99.339   6.2160E-01   6.6950E-02   1.0382E-01
     1823.000       72.630       27.370        0.662       99.338   6.2284E-01   6.6769E-02   1.0346E-01
     1823.000       72.719       27.281        0.663       99.337   6.2408E-01   6.6588E-02   1.0311E-01
     1823.000       72.808       27.192        0.664       99.336   6.2532E-01   6.6408E-02   1.0276E-01
     1823.000       72.897       27.103        0.665       99.335   6.2656E-01   6.6228E-02   1.0240E-01
     1823.000       72.985       27.015        0.666       99.334   6.2780E-01   6.6048E-02   1.0205E-01
     1823.000       73.074       26.926        0.667       99.333   6.2904E-01   6.5869E-02   1.0170E-01
     1823.000       73.163       26.837        0.668       99.332   6.3028E-01   6.5690E-02   1.0134E-01
     1823.000       73.251       26.749        0.669       99.331   6.3152E-01   6.5511E-02   1.0099E-01
     1823.000       73.340       26.660        0.670       99.330   6.3276E-01   6.5332E-02   1.0064E-01
     1823.000       73.428       26.572        0.671       99.329   6.3399E-01   6.5154E-02   1.0028E-01
     1823.000       73.516       26.484        0.672       99.328   6.3523E-01   6.4976E-02   9.9931E-02
     1823.000       73.605       26.395        0.673       99.327   6.3647E-01   6.4798E-02   9.9578E-02
     1823.000       73.693       26.307        0.674       99.326   6.3770E-01   6.4621E-02   9.9225E-02
     1823.000       73.781       26.219        0.675       99.325   6.3894E-01   6.4444E-02   9.8873E-02
     1823.000       73.869       26.131        0.676       99.324   6.4017E-01   6.4267E-02   9.8521E-02
     1823.000       73.957       26.043        0.677       99.323   6.4140E-01   6.4090E-02   9.8168E-02
     1823.000       74.045       25.955        0.678       99.322   6.4264E-01   6.3914E-02   9.7816E-02
     1823.000       74.133       25.867        0.679       99.321   6.4386E-01   6.3738E-02   9.7465E-02
     1823.000       74.221       25.779        0.680       99.320   6.4509E-01   6.3562E-02   9.7113E-02
     1823.000       74.309       25.691        0.681       99.319   6.4632E-01   6.3386E-02   9.6762E-02
     1823.000       74.397       25.603        0.682       99.318   6.4755E-01   6.3211E-02   9.6410E-02
     1823.000       74.485       25.515        0.683       99.317   6.4878E-01   6.3036E-02   9.6058E-02
     1823.000       74.573       25.427        0.684       99.316   6.5001E-01   6.2861E-02   9.5707E-02
     1823.000       74.660       25.340        0.685       99.315   6.5124E-01   6.2686E-02   9.5356E-02
     1823.000       74.748       25.252        0.686       99.314   6.5247E-01   6.2512E-02   9.5005E-02
     1823.000       74.836       25.164        0.687       99.313   6.5369E-01   6.2338E-02   9.4654E-02
     1823.000       74.923       25.077        0.688       99.312   6.5492E-01   6.2164E-02   9.4303E-02
     1823.000       75.011       24.989        0.689       99.311   6.5615E-01   6.1990E-02   9.3952E-02
     1823.000       75.098       24.902        0.690       99.310   6.5737E-01   6.1817E-02   9.3602E-02
     1823.000       75.186       24.814        0.691       99.309   6.5860E-01   6.1643E-02   9.3251E-02
     1823.000       75.273       24.727        0.692       99.308   6.5983E-01   6.1470E-02   9.2901E-02
     1823.000       75.360       24.640        0.693       99.307   6.6105E-01   6.1297E-02   9.2551E-02
     1823.000       75.447       24.553        0.694       99.306   6.6227E-01   6.1125E-02   9.2201E-02
     1823.000       75.535       24.465        0.695       99.305   6.6349E-01   6.0953E-02   9.1851E-02
     1823.000       75.622       24.378        0.696       99.304   6.6471E-01   6.0781E-02   9.1501E-02
     1823.000       75.709       24.291        0.697       99.303   6.6594E-01   6.0609E-02   9.1151E-02
     1823.000       75.796       24.204        0.698       99.302   6.6716E-01   6.0437E-02   9.0802E-02
     1823.000       75.883       24.117        0.699       99.301   6.6838E-01   6.0266E-02   9.0452E-02
     1823.000       75.970       24.030        0.700       99.300   6.6959E-01   6.0094E-02   9.0103E-02
     1823.000       76.057       23.943        0.701       99.299   6.7081E-01   5.9923E-02   8.9754E-02
     1823.000       76.144       23.856        0.702       99.298   6.7203E-01   5.9753E-02   8.9405E-02
     1823.000       76.231       23.769        0.703       99.297   6.7325E-01   5.9582E-02   8.9057E-02
     1823.000       76.317       23.683        0.704       99.296   6.7446E-01   5.9412E-02   8.8708E-02
     1823.000       76.404       23.596        0.705       99.295   6.7568E-01   5.9242E-02   8.8360E-02
     1823.000       76.491       23.509        0.706       99.294   6.7689E-01   5.9072E-02   8.8011E-02
     1823.000       76.577       23.423        0.707       99.293   6.7811E-01   5.8902E-02   8.7663E-02
     1823.000       76.664       23.336        0.708       99.292   6.7932E-01   5.8732E-02   8.7315E-02
     1823.000       76.750       23.250        0.709       99.291   6.8053E-01   5.8563E-02   8.6967E-02
     1823.000       76.837       23.163        0.710       99.290   6.8175E-01   5.8394E-02   8.6619E-02
     1823.000       76.923       23.077        0.711       99.289   6.8296E-01   5.8225E-02   8.6272E-02
     1823.000       77.010       22.990        0.712       99.288   6.8417E-01   5.8056E-02   8.5924E-02
     1823.000       77.096       22.904        0.713       99.287   6.8538E-01   5.7887E-02   8.5577E-02
     1823.000       77.182       22.818        0.714       99.286   6.8658E-01   5.7719E-02   8.5231E-02
     1823.000       77.268       22.732        0.715       99.285   6.8779E-01   5.7551E-02   8.4884E-02
     1823.000       77.355       22.645        0.716       99.284   6.8900E-01   5.7383E-02   8.4537E-02
     1823.000       77.441       22.559        0.717       99.283   6.9021E-01   5.7215E-02   8.4190E-02
     1823.000       77.527       22.473        0.718       99.282   6.9142E-01   5.7047E-02   8.3844E-02
     1823.000       77.613       22.387        0.719       99.281   6.9262E-01   5.6880E-02   8.3497E-02
     1823.000       77.699       22.301        0.720       99.280   6.9383E-01   5.6712E-02   8.3151E-02
     1823.000       77.785       22.215        0.721       99.279   6.9503E-01   5.6545E-02   8.2805E-02
     1823.000       77.871       22.129        0.722       99.278   6.9624E-01   5.6378E-02   8.2459E-02
     1823.000       77.956       22.044        0.723       99.277   6.9744E-01   5.6211E-02   8.2113E-02
     1823.000       78.042       21.958        0.724       99.276   6.9865E-01   5.6044E-02   8.1767E-02
     1823.000       78.128       21.872        0.725       99.275   6.9985E-01   5.5877E-02   8.1422E-02
     1823.000       78.214       21.786        0.726       99.274   7.0106E-01   5.5711E-02   8.1077E-02
     1823.000       78.299       21.701        0.727       99.273   7.0226E-01   5.5545E-02   8.0732E-02
     1823.000       78.385       21.615        0.728       99.272   7.0346E-01   5.5379E-02   8.0387E-02
     1823.000       78.470       21.530        0.729       99.271   7.0466E-01   5.5213E-02   8.0042E-02
     1823.000       78.556       21.444        0.730       99.270   7.0586E-01   5.5047E-02   7.9698E-02
     1823.000       78.641       21.359        0.731       99.269   7.0706E-01   5.4881E-02   7.9353E-02
     1823.000       78.727       21.273        0.732       99.268   7.0826E-01   5.4716E-02   7.9009E-02
     1823.000       78.812       21.188        0.733       99.267   7.0945E-01   5.4550E-02   7.8665E-02
     1823.000       78.897       21.103        0.734       99.266   7.1065E-01   5.4385E-02   7.8321E-02
     1823.000       78.983       21.017        0.735       99.265   7.1185E-01   5.4220E-02   7.7977E-02
     1823.000       79.068       20.932        0.736       99.264   7.1304E-01   5.4055E-02   7.7634E-02
     1823.000       79.153       20.847        0.737       99.263   7.1424E-01   5.3890E-02   7.7290E-02
     1823.000       79.238       20.762        0.738       99.262   7.1543E-01   5.3726E-02   7.6947E-02
     1823.000       79.323       20.677        0.739       99.261   7.1662E-01   5.3561E-02   7.6604E-02
     1823.000       79.408       20.592        0.740       99.260   7.1782E-01   5.3397E-02   7.6261E-02
     1823.000       79.493       20.507        0.741       99.259   7.1901E-01   5.3232E-02   7.5919E-02
     1823.000       79.578       20.422        0.742       99.258   7.2020E-01   5.3068E-02   7.5576E-02
     1823.000       79.663       20.337        0.743       99.257   7.2139E-01   5.2904E-02   7.5234E-02
     1823.000       79.748       20.252        0.744       99.256   7.2258E-01   5.2740E-02   7.4892E-02
     1823.000       79.832       20.168        0.745       99.255   7.2377E-01   5.2576E-02   7.4550E-02
     1823.000       79.917       20.083        0.746       99.254   7.2496E-01   5.2413E-02   7.4208E-02
     1823.000       80.002       19.998        0.747       99.253   7.2615E-01   5.2249E-02   7.3866E-02
     1823.000       80.086       19.914        0.748       99.252   7.2734E-01   5.2086E-02   7.3525E-02
     1823.000       80.171       19.829        0.749       99.251   7.2853E-01   5.1922E-02   7.3184E-02
     1823.000       80.256       19.744        0.750       99.250   7.2970E-01   5.1760E-02   7.2843E-02
     1823.000       80.340       19.660        0.751       99.249   7.3089E-01   5.1596E-02   7.2502E-02
     1823.000       80.425       19.575        0.752       99.248   7.3207E-01   5.1433E-02   7.2162E-02
     1823.000       80.509       19.491        0.753       99.247   7.3326E-01   5.1270E-02   7.1821E-02
     1823.000       80.593       19.407        0.754       99.246   7.3444E-01   5.1108E-02   7.1481E-02
     1823.000       80.678       19.322        0.755       99.245   7.3563E-01   5.0945E-02   7.1141E-02
     1823.000       80.762       19.238        0.756       99.244   7.3681E-01   5.0782E-02   7.0801E-02
     1823.000       80.846       19.154        0.757       99.243   7.3799E-01   5.0620E-02   7.0461E-02
     1823.000       80.930       19.070        0.758       99.242   7.3917E-01   5.0457E-02   7.0121E-02
     1823.000       81.014       18.986        0.759       99.241   7.4036E-01   5.0294E-02   6.9782E-02
     1823.000       81.098       18.902        0.760       99.240   7.4154E-01   5.0132E-02   6.9442E-02
     1823.000       81.182       18.818        0.761       99.239   7.4272E-01   4.9970E-02   6.9103E-02
     1823.000       81.266       18.734        0.762       99.238   7.4390E-01   4.9808E-02   6.8765E-02
     1823.000       81.350       18.650        0.763       99.237   7.4507E-01   4.9646E-02   6.8426E-02
     1823.000       81.434       18.566        0.764       99.236   7.4625E-01   4.9484E-02   6.8088E-02
     1823.000       81.518       18.482        0.765       99.235   7.4743E-01   4.9322E-02   6.7749E-02
     1823.000       81.602       18.398        0.766       99.234   7.4860E-01   4.9160E-02   6.7411E-02
     1823.000       81.685       18.315        0.767       99.233   7.4978E-01   4.8998E-02   6.7074E-02
     1823.000       81.769       18.231        0.768       99.232   7.5095E-01   4.8836E-02   6.6736E-02
     1823.000       81.853       18.147        0.769       99.231   7.5213E-01   4.8675E-02   6.6399E-02
     1823.000       81.936       18.064        0.770       99.230   7.5330E-01   4.8513E-02   6.6061E-02
     1823.000       82.020       17.980        0.771       99.229   7.5447E-01   4.8352E-02   6.5724E-02
     1823.000       82.103       17.897        0.772       99.228   7.5565E-01   4.8190E-02   6.5388E-02
     1823.000       82.187       17.813        0.773       99.227   7.5682E-01   4.8029E-02   6.5051E-02
     1823.000       82.270       17.730        0.774       99.226   7.5799E-01   4.7867E-02   6.4715E-02
     1823.000       82.354       17.646        0.775       99.225   7.5916E-01   4.7706E-02   6.4379E-02
     1823.000       82.437       17.563        0.776       99.224   7.6033E-01   4.7545E-02   6.4043E-02
     1823.000       82.520       17.480        0.777       99.223   7.6149E-01   4.7384E-02   6.3707E-02
     1823.000       82.604       17.396        0.778       99.222   7.6266E-01   4.7223E-02   6.3371E-02
     1823.000       82.687       17.313        0.779       99.221   7.6383E-01   4.7061E-02   6.3036E-02
     1823.000       82.770       17.230        0.780       99.220   7.6500E-01   4.6900E-02   6.2701E-02
     1823.000       82.853       17.147        0.781       99.219   7.6616E-01   4.6739E-02   6.2366E-02
     1823.000       82.936       17.064        0.782       99.218   7.6733E-01   4.6578E-02   6.2031E-02
     1823.000       83.019       16.981        0.783       99.217   7.6849E-01   4.6417E-02   6.1697E-02
     1823.000       83.102       16.898        0.784       99.216   7.6966E-01   4.6257E-02   6.1362E-02
     1823.000       83.185       16.815        0.785       99.215   7.7082E-01   4.6096E-02   6.1028E-02
     1823.000       83.268       16.732        0.786       99.214   7.7197E-01   4.5935E-02   6.0695E-02
     1823.000       83.350       16.650        0.787       99.213   7.7313E-01   4.5774E-02   6.0361E-02
     1823.000       83.433       16.567        0.788       99.212   7.7429E-01   4.5613E-02   6.0028E-02
     1823.000       83.516       16.484        0.789       99.211   7.7546E-01   4.5453E-02   5.9695E-02
     1823.000       83.599       16.401        0.790       99.210   7.7662E-01   4.5292E-02   5.9362E-02
     1823.000       83.681       16.319        0.791       99.209   7.7777E-01   4.5131E-02   5.9029E-02
     1823.000       83.764       16.236        0.792       99.208   7.7893E-01   4.4970E-02   5.8697E-02
     1823.000       83.846       16.154        0.793       99.207   7.8010E-01   4.4809E-02   5.8364E-02
     1823.000       83.929       16.071        0.794       99.206   7.8125E-01   4.4648E-02   5.8032E-02
     1823.000       84.011       15.989        0.795       99.205   7.8241E-01   4.4488E-02   5.7700E-02
     1823.000       84.094       15.906        0.796       99.204   7.8357E-01   4.4327E-02   5.7368E-02
     1823.000       84.176       15.824        0.797       99.203   7.8472E-01   4.4166E-02   5.7037E-02
     1823.000       84.258       15.742        0.798       99.202   7.8588E-01   4.4005E-02   5.6706E-02
     1823.000       84.341       15.659        0.799       99.201   7.8703E-01   4.3845E-02   5.6375E-02
     1823.000       84.423       15.577        0.800       99.200   7.8818E-01   4.3684E-02   5.6044E-02
     1823.000       84.505       15.495        0.801       99.199   7.8933E-01   4.3523E-02   5.5714E-02
     1823.000       84.587       15.413        0.802       99.198   7.9049E-01   4.3362E-02   5.5383E-02
     1823.000       84.669       15.331        0.803       99.197   7.9164E-01   4.3202E-02   5.5053E-02
     1823.000       84.751       15.249        0.804       99.196   7.9279E-01   4.3041E-02   5.4724E-02
     1823.000       84.833       15.167        0.805       99.195   7.9394E-01   4.2880E-02   5.4394E-02
     1823.000       84.915       15.085        0.806       99.194   7.9508E-01   4.2719E-02   5.4065E-02
     1823.000       84.997       15.003        0.807       99.193   7.9623E-01   4.2558E-02   5.3736E-02
     1823.000       85.079       14.921        0.808       99.192   7.9738E-01   4.2397E-02   5.3407E-02
     1823.000       85.161       14.839        0.809       99.191   7.9853E-01   4.2236E-02   5.3079E-02
     1823.000       85.242       14.758        0.810       99.190   7.9967E-01   4.2075E-02   5.2750E-02
     1823.000       85.324       14.676        0.811       99.189   8.0082E-01   4.1914E-02   5.2422E-02
     1823.000       85.406       14.594        0.812       99.188   8.0196E-01   4.1753E-02   5.2094E-02
     1823.000       85.487       14.513        0.813       99.187   8.0311E-01   4.1592E-02   5.1767E-02
     1823.000       85.569       14.431        0.814       99.186   8.0425E-01   4.1431E-02   5.1439E-02
     1823.000       85.651       14.349        0.815       99.185   8.0539E-01   4.1269E-02   5.1112E-02
     1823.000       85.732       14.268        0.816       99.184   8.0653E-01   4.1108E-02   5.0786E-02
     1823.000       85.814       14.186        0.817       99.183   8.0768E-01   4.0947E-02   5.0459E-02
     1823.000       85.895       14.105        0.818       99.182   8.0882E-01   4.0785E-02   5.0133E-02
     1823.000       85.976       14.024        0.819       99.181   8.0996E-01   4.0624E-02   4.9807E-02
     1823.000       86.058       13.942        0.820       99.180   8.1109E-01   4.0462E-02   4.9481E-02
     1823.000       86.139       13.861        0.821       99.179   8.1223E-01   4.0301E-02   4.9155E-02
     1823.000       86.220       13.780        0.822       99.178   8.1336E-01   4.0140E-02   4.8830E-02
     1823.000       86.301       13.699        0.823       99.177   8.1450E-01   3.9978E-02   4.8505E-02
     1823.000       86.382       13.618        0.824       99.176   8.1563E-01   3.9816E-02   4.8181E-02
     1823.000       86.464       13.536        0.825       99.175   8.1677E-01   3.9654E-02   4.7856E-02
     1823.000       86.545       13.455        0.826       99.174   8.1790E-01   3.9492E-02   4.7532E-02
     1823.000       86.626       13.374        0.827       99.173   8.1905E-01   3.9330E-02   4.7208E-02
     1823.000       86.707       13.293        0.828       99.172   8.2018E-01   3.9168E-02   4.6884E-02
     1823.000       86.787       13.213        0.829       99.171   8.2131E-01   3.9005E-02   4.6560E-02
     1823.000       86.868       13.132        0.830       99.170   8.2244E-01   3.8843E-02   4.6237E-02
     1823.000       86.949       13.051        0.831       99.169   8.2358E-01   3.8681E-02   4.5914E-02
     1823.000       87.030       12.970        0.832       99.168   8.2471E-01   3.8518E-02   4.5592E-02
     1823.000       87.111       12.889        0.833       99.167   8.2584E-01   3.8355E-02   4.5269E-02
     1823.000       87.191       12.809        0.834       99.166   8.2696E-01   3.8193E-02   4.4947E-02
     1823.000       87.272       12.728        0.835       99.165   8.2809E-01   3.8030E-02   4.4626E-02
     1823.000       87.353       12.647        0.836       99.164   8.2922E-01   3.7867E-02   4.4304E-02
     1823.000       87.433       12.567        0.837       99.163   8.3035E-01   3.7703E-02   4.3983E-02
     1823.000       87.514       12.486        0.838       99.162   8.3147E-01   3.7540E-02   4.3662E-02
     1823.000       87.594       12.406        0.839       99.161   8.3260E-01   3.7377E-02   4.3341E-02
     1823.000       87.675       12.325        0.840       99.160   8.3372E-01   3.7213E-02   4.3021E-02
     1823.000       87.755       12.245        0.841       99.159   8.3485E-01   3.7050E-02   4.2701E-02
     1823.000       87.835       12.165        0.842       99.158   8.3597E-01   3.6886E-02   4.2381E-02
     1823.000       87.916       12.084        0.843       99.157   8.3709E-01   3.6722E-02   4.2061E-02
     1823.000       87.996       12.004        0.844       99.156   8.3821E-01   3.6558E-02   4.1742E-02
     1823.000       88.076       11.924        0.845       99.155   8.3934E-01   3.6394E-02   4.1423E-02
     1823.000       88.156       11.844        0.846       99.154   8.4046E-01   3.6229E-02   4.1105E-02
     1823.000       88.236       11.764        0.847       99.153   8.4158E-01   3.6065E-02   4.0786E-02
     1823.000       88.316       11.684        0.848       99.152   8.4269E-01   3.5900E-02   4.0468E-02
     1823.000       88.396       11.604        0.849       99.151   8.4381E-01   3.5735E-02   4.0151E-02
     1823.000       88.476       11.524        0.850       99.150   8.4493E-01   3.5570E-02   3.9833E-02
     1823.000       88.556       11.444        0.851       99.149   8.4605E-01   3.5405E-02   3.9516E-02
     1823.000       88.636       11.364        0.852       99.148   8.4716E-01   3.5239E-02   3.9199E-02
     1823.000       88.716       11.284        0.853       99.147   8.4828E-01   3.5074E-02   3.8883E-02
     1823.000       88.796       11.204        0.854       99.146   8.4939E-01   3.4908E-02   3.8567E-02
     1823.000       88.876       11.124        0.855       99.145   8.5050E-01   3.4742E-02   3.8251E-02
     1823.000       88.955       11.045        0.856       99.144   8.5161E-01   3.4576E-02   3.7936E-02
     1823.000       89.035       10.965        0.857       99.143   8.5272E-01   3.4410E-02   3.7620E-02
     1823.000       89.115       10.885        0.858       99.142   8.5383E-01   3.4243E-02   3.7306E-02
     1823.000       89.194       10.806        0.859       99.141   8.5495E-01   3.4076E-02   3.6991E-02
     1823.000       89.274       10.726        0.860       99.140   8.5606E-01   3.3909E-02   3.6676E-02
     1823.000       89.353       10.647        0.861       99.139   8.5717E-01   3.3741E-02   3.6363E-02
     1823.000       89.433       10.567        0.862       99.138   8.5828E-01   3.3574E-02   3.6049E-02
     1823.000       89.512       10.488        0.863       99.137   8.5939E-01   3.3406E-02   3.5736E-02
     1823.000       89.592       10.408        0.864       99.136   8.6049E-01   3.3238E-02   3.5423E-02
     1823.000       89.671       10.329        0.865       99.135   8.6160E-01   3.3070E-02   3.5110E-02
     1823.000       89.750       10.250        0.866       99.134   8.6270E-01   3.2901E-02   3.4798E-02
     1823.000       89.830       10.170        0.867       99.133   8.6381E-01   3.2733E-02   3.4486E-02
     1823.000       89.909       10.091        0.868       99.132   8.6491E-01   3.2564E-02   3.4174E-02
     1823.000       89.988       10.012        0.869       99.131   8.6601E-01   3.2395E-02   3.3863E-02
     1823.000       90.067        9.933        0.870       99.130   8.6712E-01   3.2225E-02   3.3552E-02
     1823.000       90.146        9.854        0.871       99.129   8.6822E-01   3.2055E-02   3.3242E-02
     1823.000       90.225        9.775        0.872       99.128   8.6932E-01   3.1885E-02   3.2932E-02
     1823.000       90.304        9.696        0.873       99.127   8.7042E-01   3.1715E-02   3.2622E-02
     1823.000       90.383        9.617        0.874       99.126   8.7152E-01   3.1544E-02   3.2313E-02
     1823.000       90.462        9.538        0.875       99.125   8.7262E-01   3.1373E-02   3.2004E-02
     1823.000       90.541        9.459        0.876       99.124   8.7371E-01   3.1202E-02   3.1695E-02
     1823.000       90.620        9.380        0.877       99.123   8.7481E-01   3.1030E-02   3.1387E-02
     1823.000       90.698        9.302        0.878       99.122   8.7591E-01   3.0858E-02   3.1079E-02
     1823.000       90.777        9.223        0.879       99.121   8.7700E-01   3.0686E-02   3.0771E-02
     1823.000       90.856        9.144        0.880       99.120   8.7809E-01   3.0513E-02   3.0464E-02
     1823.000       90.935        9.065        0.881       99.119   8.7919E-01   3.0341E-02   3.0157E-02
     1823.000       91.013        8.987        0.882       99.118   8.8028E-01   3.0167E-02   2.9851E-02
     1823.000       91.092        8.908        0.883       99.117   8.8137E-01   2.9994E-02   2.9545E-02
     1823.000       91.170        8.830        0.884       99.116   8.8246E-01   2.9820E-02   2.9239E-02
     1823.000       91.249        8.751        0.885       99.115   8.8355E-01   2.9645E-02   2.8934E-02
     1823.000       91.327        8.673        0.886       99.114   8.8463E-01   2.9471E-02   2.8629E-02
     1823.000       91.406        8.594        0.887       99.113   8.8572E-01   2.9296E-02   2.8325E-02
     1823.000       91.484        8.516        0.888       99.112   8.8682E-01   2.9120E-02   2.8020E-02
     1823.000       91.562        8.438        0.889       99.111   8.8790E-01   2.8944E-02   2.7717E-02
     1823.000       91.641        8.359        0.890       99.110   8.8899E-01   2.8768E-02   2.7414E-02
     1823.000       91.719        8.281        0.891       99.109   8.9008E-01   2.8591E-02   2.7111E-02
     1823.000       91.797        8.203        0.892       99.108   8.9116E-01   2.8414E-02   2.6809E-02
     1823.000       91.875        8.125        0.893       99.107   8.9224E-01   2.8236E-02   2.6507E-02
     1823.000       91.953        8.047        0.894       99.106   8.9333E-01   2.8058E-02   2.6205E-02
     1823.000       92.031        7.969        0.895       99.105   8.9441E-01   2.7880E-02   2.5904E-02
     1823.000       92.109        7.891        0.896       99.104   8.9549E-01   2.7701E-02   2.5603E-02
     1823.000       92.187        7.813        0.897       99.103   8.9657E-01   2.7521E-02   2.5303E-02
     1823.000       92.265        7.735        0.898       99.102   8.9765E-01   2.7341E-02   2.5004E-02
     1823.000       92.343        7.657        0.899       99.101   8.9873E-01   2.7161E-02   2.4704E-02
     1823.000       92.421        7.579        0.900       99.100   8.9980E-01   2.6980E-02   2.4406E-02
     1823.000       92.499        7.501        0.901       99.099   9.0088E-01   2.6798E-02   2.4107E-02
