   Temp (K)   mole % SiO2  mole % ZnO     wt % SiO2    wt % ZnO     a(SiO2)      a(ZnO)     a(Zn2SiO4)  
     1833.000       67.390       32.610        0.604       99.396   5.4997E-01   7.8243E-02   1.2393E-01
     1833.000       67.482       32.518        0.605       99.395   5.5125E-01   7.8039E-02   1.2357E-01
     1833.000       67.574       32.426        0.606       99.394   5.5252E-01   7.7836E-02   1.2321E-01
     1833.000       67.666       32.334        0.607       99.393   5.5380E-01   7.7634E-02   1.2285E-01
     1833.000       67.757       32.243        0.608       99.392   5.5507E-01   7.7432E-02   1.2250E-01
     1833.000       67.849       32.151        0.609       99.391   5.5635E-01   7.7230E-02   1.2214E-01
     1833.000       67.941       32.059        0.610       99.390   5.5762E-01   7.7029E-02   1.2178E-01
     1833.000       68.032       31.968        0.611       99.389   5.5889E-01   7.6828E-02   1.2143E-01
     1833.000       68.124       31.876        0.612       99.388   5.6017E-01   7.6628E-02   1.2107E-01
     1833.000       68.215       31.785        0.613       99.387   5.6144E-01   7.6428E-02   1.2071E-01
     1833.000       68.306       31.694        0.614       99.386   5.6271E-01   7.6229E-02   1.2035E-01
     1833.000       68.398       31.602        0.615       99.385   5.6397E-01   7.6030E-02   1.2000E-01
     1833.000       68.489       31.511        0.616       99.384   5.6524E-01   7.5832E-02   1.1964E-01
     1833.000       68.580       31.420        0.617       99.383   5.6651E-01   7.5634E-02   1.1928E-01
     1833.000       68.671       31.329        0.618       99.382   5.6778E-01   7.5436E-02   1.1893E-01
     1833.000       68.763       31.237        0.619       99.381   5.6905E-01   7.5239E-02   1.1857E-01
     1833.000       68.854       31.146        0.620       99.380   5.7032E-01   7.5042E-02   1.1821E-01
     1833.000       68.945       31.055        0.621       99.379   5.7158E-01   7.4845E-02   1.1786E-01
     1833.000       69.036       30.964        0.622       99.378   5.7285E-01   7.4649E-02   1.1750E-01
     1833.000       69.126       30.874        0.623       99.377   5.7411E-01   7.4454E-02   1.1714E-01
     1833.000       69.217       30.783        0.624       99.376   5.7538E-01   7.4259E-02   1.1679E-01
     1833.000       69.308       30.692        0.625       99.375   5.7664E-01   7.4064E-02   1.1643E-01
     1833.000       69.399       30.601        0.626       99.374   5.7791E-01   7.3870E-02   1.1607E-01
     1833.000       69.489       30.511        0.627       99.373   5.7917E-01   7.3676E-02   1.1572E-01
     1833.000       69.580       30.420        0.628       99.372   5.8043E-01   7.3482E-02   1.1536E-01
     1833.000       69.671       30.329        0.629       99.371   5.8170E-01   7.3288E-02   1.1500E-01
     1833.000       69.761       30.239        0.630       99.370   5.8296E-01   7.3096E-02   1.1465E-01
     1833.000       69.852       30.148        0.631       99.369   5.8422E-01   7.2903E-02   1.1429E-01
     1833.000       69.942       30.058        0.632       99.368   5.8548E-01   7.2711E-02   1.1393E-01
     1833.000       70.032       29.968        0.633       99.367   5.8674E-01   7.2519E-02   1.1358E-01
     1833.000       70.123       29.877        0.634       99.366   5.8800E-01   7.2328E-02   1.1322E-01
     1833.000       70.213       29.787        0.635       99.365   5.8926E-01   7.2137E-02   1.1287E-01
     1833.000       70.303       29.697        0.636       99.364   5.9052E-01   7.1947E-02   1.1251E-01
     1833.000       70.393       29.607        0.637       99.363   5.9178E-01   7.1756E-02   1.1216E-01
     1833.000       70.483       29.517        0.638       99.362   5.9303E-01   7.1567E-02   1.1180E-01
     1833.000       70.574       29.426        0.639       99.361   5.9429E-01   7.1377E-02   1.1144E-01
     1833.000       70.664       29.336        0.640       99.360   5.9554E-01   7.1188E-02   1.1109E-01
     1833.000       70.753       29.247        0.641       99.359   5.9680E-01   7.0999E-02   1.1073E-01
     1833.000       70.843       29.157        0.642       99.358   5.9805E-01   7.0811E-02   1.1038E-01
     1833.000       70.933       29.067        0.643       99.357   5.9931E-01   7.0623E-02   1.1002E-01
     1833.000       71.023       28.977        0.644       99.356   6.0056E-01   7.0435E-02   1.0967E-01
     1833.000       71.113       28.887        0.645       99.355   6.0181E-01   7.0249E-02   1.0931E-01
     1833.000       71.202       28.798        0.646       99.354   6.0306E-01   7.0062E-02   1.0896E-01
     1833.000       71.292       28.708        0.647       99.353   6.0431E-01   6.9875E-02   1.0860E-01
     1833.000       71.382       28.618        0.648       99.352   6.0556E-01   6.9689E-02   1.0825E-01
     1833.000       71.471       28.529        0.649       99.351   6.0681E-01   6.9503E-02   1.0789E-01
     1833.000       71.561       28.439        0.650       99.350   6.0806E-01   6.9317E-02   1.0754E-01
     1833.000       71.650       28.350        0.651       99.349   6.0931E-01   6.9132E-02   1.0718E-01
     1833.000       71.740       28.260        0.652       99.348   6.1056E-01   6.8947E-02   1.0683E-01
     1833.000       71.829       28.171        0.653       99.347   6.1180E-01   6.8762E-02   1.0648E-01
     1833.000       71.918       28.082        0.654       99.346   6.1305E-01   6.8578E-02   1.0612E-01
     1833.000       72.007       27.993        0.655       99.345   6.1430E-01   6.8394E-02   1.0577E-01
     1833.000       72.097       27.903        0.656       99.344   6.1554E-01   6.8210E-02   1.0541E-01
     1833.000       72.186       27.814        0.657       99.343   6.1679E-01   6.8027E-02   1.0506E-01
     1833.000       72.275       27.725        0.658       99.342   6.1803E-01   6.7844E-02   1.0471E-01
     1833.000       72.364       27.636        0.659       99.341   6.1928E-01   6.7660E-02   1.0435E-01
     1833.000       72.453       27.547        0.660       99.340   6.2053E-01   6.7478E-02   1.0400E-01
     1833.000       72.542       27.458        0.661       99.339   6.2177E-01   6.7296E-02   1.0364E-01
     1833.000       72.630       27.370        0.662       99.338   6.2301E-01   6.7114E-02   1.0329E-01
     1833.000       72.719       27.281        0.663       99.337   6.2425E-01   6.6932E-02   1.0294E-01
     1833.000       72.808       27.192        0.664       99.336   6.2549E-01   6.6751E-02   1.0258E-01
     1833.000       72.897       27.103        0.665       99.335   6.2673E-01   6.6570E-02   1.0223E-01
     1833.000       72.985       27.015        0.666       99.334   6.2797E-01   6.6390E-02   1.0188E-01
     1833.000       73.074       26.926        0.667       99.333   6.2921E-01   6.6209E-02   1.0153E-01
     1833.000       73.163       26.837        0.668       99.332   6.3045E-01   6.6029E-02   1.0117E-01
     1833.000       73.251       26.749        0.669       99.331   6.3169E-01   6.5849E-02   1.0082E-01
     1833.000       73.340       26.660        0.670       99.330   6.3293E-01   6.5670E-02   1.0047E-01
     1833.000       73.428       26.572        0.671       99.329   6.3416E-01   6.5491E-02   1.0012E-01
     1833.000       73.516       26.484        0.672       99.328   6.3540E-01   6.5312E-02   9.9763E-02
     1833.000       73.605       26.395        0.673       99.327   6.3663E-01   6.5133E-02   9.9411E-02
     1833.000       73.693       26.307        0.674       99.326   6.3787E-01   6.4955E-02   9.9058E-02
     1833.000       73.781       26.219        0.675       99.325   6.3910E-01   6.4777E-02   9.8707E-02
     1833.000       73.869       26.131        0.676       99.324   6.4034E-01   6.4599E-02   9.8355E-02
     1833.000       73.957       26.043        0.677       99.323   6.4157E-01   6.4421E-02   9.8003E-02
     1833.000       74.045       25.955        0.678       99.322   6.4279E-01   6.4244E-02   9.7652E-02
     1833.000       74.133       25.867        0.679       99.321   6.4403E-01   6.4067E-02   9.7300E-02
     1833.000       74.221       25.779        0.680       99.320   6.4526E-01   6.3890E-02   9.6949E-02
     1833.000       74.309       25.691        0.681       99.319   6.4649E-01   6.3714E-02   9.6598E-02
     1833.000       74.397       25.603        0.682       99.318   6.4772E-01   6.3538E-02   9.6247E-02
     1833.000       74.485       25.515        0.683       99.317   6.4895E-01   6.3361E-02   9.5896E-02
     1833.000       74.573       25.427        0.684       99.316   6.5017E-01   6.3186E-02   9.5545E-02
     1833.000       74.660       25.340        0.685       99.315   6.5140E-01   6.3010E-02   9.5194E-02
     1833.000       74.748       25.252        0.686       99.314   6.5263E-01   6.2835E-02   9.4843E-02
     1833.000       74.836       25.164        0.687       99.313   6.5386E-01   6.2660E-02   9.4493E-02
     1833.000       74.923       25.077        0.688       99.312   6.5508E-01   6.2485E-02   9.4143E-02
     1833.000       75.011       24.989        0.689       99.311   6.5631E-01   6.2310E-02   9.3792E-02
     1833.000       75.098       24.902        0.690       99.310   6.5754E-01   6.2136E-02   9.3442E-02
     1833.000       75.186       24.814        0.691       99.309   6.5876E-01   6.1961E-02   9.3092E-02
     1833.000       75.273       24.727        0.692       99.308   6.5998E-01   6.1788E-02   9.2742E-02
     1833.000       75.360       24.640        0.693       99.307   6.6121E-01   6.1614E-02   9.2392E-02
     1833.000       75.447       24.553        0.694       99.306   6.6243E-01   6.1441E-02   9.2043E-02
     1833.000       75.535       24.465        0.695       99.305   6.6365E-01   6.1267E-02   9.1693E-02
     1833.000       75.622       24.378        0.696       99.304   6.6487E-01   6.1094E-02   9.1344E-02
     1833.000       75.709       24.291        0.697       99.303   6.6609E-01   6.0922E-02   9.0995E-02
     1833.000       75.796       24.204        0.698       99.302   6.6731E-01   6.0749E-02   9.0646E-02
     1833.000       75.883       24.117        0.699       99.301   6.6853E-01   6.0577E-02   9.0297E-02
     1833.000       75.970       24.030        0.700       99.300   6.6975E-01   6.0405E-02   8.9948E-02
     1833.000       76.057       23.943        0.701       99.299   6.7097E-01   6.0233E-02   8.9600E-02
     1833.000       76.144       23.856        0.702       99.298   6.7218E-01   6.0061E-02   8.9251E-02
     1833.000       76.231       23.769        0.703       99.297   6.7340E-01   5.9890E-02   8.8903E-02
     1833.000       76.317       23.683        0.704       99.296   6.7462E-01   5.9718E-02   8.8555E-02
     1833.000       76.404       23.596        0.705       99.295   6.7583E-01   5.9547E-02   8.8207E-02
     1833.000       76.491       23.509        0.706       99.294   6.7705E-01   5.9376E-02   8.7859E-02
     1833.000       76.577       23.423        0.707       99.293   6.7826E-01   5.9206E-02   8.7511E-02
     1833.000       76.664       23.336        0.708       99.292   6.7947E-01   5.9035E-02   8.7164E-02
     1833.000       76.750       23.250        0.709       99.291   6.8069E-01   5.8865E-02   8.6816E-02
     1833.000       76.837       23.163        0.710       99.290   6.8190E-01   5.8695E-02   8.6469E-02
     1833.000       76.923       23.077        0.711       99.289   6.8311E-01   5.8525E-02   8.6122E-02
     1833.000       77.010       22.990        0.712       99.288   6.8432E-01   5.8355E-02   8.5775E-02
     1833.000       77.096       22.904        0.713       99.287   6.8552E-01   5.8186E-02   8.5428E-02
     1833.000       77.182       22.818        0.714       99.286   6.8673E-01   5.8017E-02   8.5082E-02
     1833.000       77.268       22.732        0.715       99.285   6.8794E-01   5.7848E-02   8.4735E-02
     1833.000       77.355       22.645        0.716       99.284   6.8915E-01   5.7679E-02   8.4389E-02
     1833.000       77.441       22.559        0.717       99.283   6.9036E-01   5.7510E-02   8.4043E-02
     1833.000       77.527       22.473        0.718       99.282   6.9156E-01   5.7341E-02   8.3697E-02
     1833.000       77.613       22.387        0.719       99.281   6.9277E-01   5.7173E-02   8.3351E-02
     1833.000       77.699       22.301        0.720       99.280   6.9397E-01   5.7005E-02   8.3005E-02
     1833.000       77.785       22.215        0.721       99.279   6.9518E-01   5.6837E-02   8.2659E-02
     1833.000       77.871       22.129        0.722       99.278   6.9638E-01   5.6669E-02   8.2314E-02
     1833.000       77.956       22.044        0.723       99.277   6.9759E-01   5.6500E-02   8.1968E-02
     1833.000       78.042       21.958        0.724       99.276   6.9880E-01   5.6333E-02   8.1623E-02
     1833.000       78.128       21.872        0.725       99.275   7.0000E-01   5.6165E-02   8.1278E-02
     1833.000       78.214       21.786        0.726       99.274   7.0120E-01   5.5998E-02   8.0933E-02
     1833.000       78.299       21.701        0.727       99.273   7.0240E-01   5.5831E-02   8.0589E-02
     1833.000       78.385       21.615        0.728       99.272   7.0360E-01   5.5664E-02   8.0244E-02
     1833.000       78.470       21.530        0.729       99.271   7.0480E-01   5.5497E-02   7.9900E-02
     1833.000       78.556       21.444        0.730       99.270   7.0600E-01   5.5330E-02   7.9556E-02
     1833.000       78.641       21.359        0.731       99.269   7.0720E-01   5.5164E-02   7.9212E-02
     1833.000       78.727       21.273        0.732       99.268   7.0840E-01   5.4997E-02   7.8868E-02
     1833.000       78.812       21.188        0.733       99.267   7.0959E-01   5.4831E-02   7.8524E-02
     1833.000       78.897       21.103        0.734       99.266   7.1079E-01   5.4665E-02   7.8181E-02
     1833.000       78.983       21.017        0.735       99.265   7.1199E-01   5.4499E-02   7.7838E-02
     1833.000       79.068       20.932        0.736       99.264   7.1318E-01   5.4333E-02   7.7495E-02
     1833.000       79.153       20.847        0.737       99.263   7.1438E-01   5.4168E-02   7.7152E-02
     1833.000       79.238       20.762        0.738       99.262   7.1557E-01   5.4002E-02   7.6809E-02
     1833.000       79.323       20.677        0.739       99.261   7.1676E-01   5.3837E-02   7.6466E-02
     1833.000       79.408       20.592        0.740       99.260   7.1796E-01   5.3671E-02   7.6124E-02
     1833.000       79.493       20.507        0.741       99.259   7.1915E-01   5.3506E-02   7.5782E-02
     1833.000       79.578       20.422        0.742       99.258   7.2034E-01   5.3341E-02   7.5440E-02
     1833.000       79.663       20.337        0.743       99.257   7.2153E-01   5.3176E-02   7.5098E-02
     1833.000       79.748       20.252        0.744       99.256   7.2272E-01   5.3011E-02   7.4756E-02
     1833.000       79.832       20.168        0.745       99.255   7.2391E-01   5.2847E-02   7.4415E-02
     1833.000       79.917       20.083        0.746       99.254   7.2510E-01   5.2682E-02   7.4073E-02
     1833.000       80.002       19.998        0.747       99.253   7.2628E-01   5.2518E-02   7.3732E-02
     1833.000       80.086       19.914        0.748       99.252   7.2747E-01   5.2353E-02   7.3391E-02
     1833.000       80.171       19.829        0.749       99.251   7.2865E-01   5.2189E-02   7.3051E-02
     1833.000       80.256       19.744        0.750       99.250   7.2984E-01   5.2025E-02   7.2710E-02
     1833.000       80.340       19.660        0.751       99.249   7.3102E-01   5.1861E-02   7.2370E-02
     1833.000       80.425       19.575        0.752       99.248   7.3221E-01   5.1697E-02   7.2030E-02
     1833.000       80.509       19.491        0.753       99.247   7.3339E-01   5.1534E-02   7.1689E-02
     1833.000       80.593       19.407        0.754       99.246   7.3457E-01   5.1370E-02   7.1350E-02
     1833.000       80.678       19.322        0.755       99.245   7.3576E-01   5.1206E-02   7.1010E-02
     1833.000       80.762       19.238        0.756       99.244   7.3694E-01   5.1043E-02   7.0670E-02
     1833.000       80.846       19.154        0.757       99.243   7.3812E-01   5.0879E-02   7.0331E-02
     1833.000       80.930       19.070        0.758       99.242   7.3931E-01   5.0715E-02   6.9992E-02
     1833.000       81.014       18.986        0.759       99.241   7.4049E-01   5.0552E-02   6.9653E-02
     1833.000       81.098       18.902        0.760       99.240   7.4167E-01   5.0389E-02   6.9314E-02
     1833.000       81.182       18.818        0.761       99.239   7.4285E-01   5.0226E-02   6.8975E-02
     1833.000       81.266       18.734        0.762       99.238   7.4402E-01   5.0063E-02   6.8637E-02
     1833.000       81.350       18.650        0.763       99.237   7.4520E-01   4.9900E-02   6.8299E-02
     1833.000       81.434       18.566        0.764       99.236   7.4638E-01   4.9737E-02   6.7961E-02
     1833.000       81.518       18.482        0.765       99.235   7.4755E-01   4.9574E-02   6.7623E-02
     1833.000       81.602       18.398        0.766       99.234   7.4873E-01   4.9412E-02   6.7286E-02
     1833.000       81.685       18.315        0.767       99.233   7.4990E-01   4.9249E-02   6.6948E-02
     1833.000       81.769       18.231        0.768       99.232   7.5108E-01   4.9086E-02   6.6611E-02
     1833.000       81.853       18.147        0.769       99.231   7.5225E-01   4.8924E-02   6.6274E-02
     1833.000       81.936       18.064        0.770       99.230   7.5343E-01   4.8761E-02   6.5937E-02
     1833.000       82.020       17.980        0.771       99.229   7.5460E-01   4.8599E-02   6.5601E-02
     1833.000       82.103       17.897        0.772       99.228   7.5577E-01   4.8437E-02   6.5264E-02
     1833.000       82.187       17.813        0.773       99.227   7.5694E-01   4.8274E-02   6.4928E-02
     1833.000       82.270       17.730        0.774       99.226   7.5811E-01   4.8112E-02   6.4592E-02
     1833.000       82.354       17.646        0.775       99.225   7.5928E-01   4.7950E-02   6.4257E-02
     1833.000       82.437       17.563        0.776       99.224   7.6045E-01   4.7788E-02   6.3921E-02
     1833.000       82.520       17.480        0.777       99.223   7.6162E-01   4.7626E-02   6.3586E-02
     1833.000       82.604       17.396        0.778       99.222   7.6278E-01   4.7464E-02   6.3251E-02
     1833.000       82.687       17.313        0.779       99.221   7.6395E-01   4.7302E-02   6.2916E-02
     1833.000       82.770       17.230        0.780       99.220   7.6512E-01   4.7140E-02   6.2581E-02
     1833.000       82.853       17.147        0.781       99.219   7.6628E-01   4.6978E-02   6.2247E-02
     1833.000       82.936       17.064        0.782       99.218   7.6745E-01   4.6816E-02   6.1912E-02
     1833.000       83.019       16.981        0.783       99.217   7.6861E-01   4.6654E-02   6.1578E-02
     1833.000       83.102       16.898        0.784       99.216   7.6977E-01   4.6492E-02   6.1244E-02
     1833.000       83.185       16.815        0.785       99.215   7.7094E-01   4.6331E-02   6.0911E-02
     1833.000       83.268       16.732        0.786       99.214   7.7209E-01   4.6169E-02   6.0578E-02
     1833.000       83.350       16.650        0.787       99.213   7.7325E-01   4.6008E-02   6.0245E-02
     1833.000       83.433       16.567        0.788       99.212   7.7441E-01   4.5846E-02   5.9912E-02
     1833.000       83.516       16.484        0.789       99.211   7.7557E-01   4.5684E-02   5.9579E-02
     1833.000       83.599       16.401        0.790       99.210   7.7673E-01   4.5522E-02   5.9246E-02
     1833.000       83.681       16.319        0.791       99.209   7.7789E-01   4.5361E-02   5.8914E-02
     1833.000       83.764       16.236        0.792       99.208   7.7905E-01   4.5199E-02   5.8582E-02
     1833.000       83.846       16.154        0.793       99.207   7.8021E-01   4.5037E-02   5.8250E-02
     1833.000       83.929       16.071        0.794       99.206   7.8137E-01   4.4876E-02   5.7918E-02
     1833.000       84.011       15.989        0.795       99.205   7.8252E-01   4.4714E-02   5.7587E-02
     1833.000       84.094       15.906        0.796       99.204   7.8368E-01   4.4552E-02   5.7256E-02
     1833.000       84.176       15.824        0.797       99.203   7.8483E-01   4.4391E-02   5.6925E-02
     1833.000       84.258       15.742        0.798       99.202   7.8599E-01   4.4229E-02   5.6594E-02
     1833.000       84.341       15.659        0.799       99.201   7.8714E-01   4.4067E-02   5.6264E-02
     1833.000       84.423       15.577        0.800       99.200   7.8829E-01   4.3906E-02   5.5933E-02
     1833.000       84.505       15.495        0.801       99.199   7.8944E-01   4.3744E-02   5.5603E-02
     1833.000       84.587       15.413        0.802       99.198   7.9060E-01   4.3582E-02   5.5273E-02
     1833.000       84.669       15.331        0.803       99.197   7.9175E-01   4.3421E-02   5.4944E-02
     1833.000       84.751       15.249        0.804       99.196   7.9290E-01   4.3259E-02   5.4615E-02
     1833.000       84.833       15.167        0.805       99.195   7.9404E-01   4.3097E-02   5.4286E-02
     1833.000       84.915       15.085        0.806       99.194   7.9519E-01   4.2935E-02   5.3957E-02
     1833.000       84.997       15.003        0.807       99.193   7.9634E-01   4.2774E-02   5.3628E-02
     1833.000       85.079       14.921        0.808       99.192   7.9749E-01   4.2612E-02   5.3300E-02
     1833.000       85.161       14.839        0.809       99.191   7.9863E-01   4.2450E-02   5.2972E-02
     1833.000       85.242       14.758        0.810       99.190   7.9978E-01   4.2288E-02   5.2644E-02
     1833.000       85.324       14.676        0.811       99.189   8.0092E-01   4.2126E-02   5.2316E-02
     1833.000       85.406       14.594        0.812       99.188   8.0207E-01   4.1964E-02   5.1989E-02
     1833.000       85.487       14.513        0.813       99.187   8.0321E-01   4.1802E-02   5.1662E-02
     1833.000       85.569       14.431        0.814       99.186   8.0435E-01   4.1640E-02   5.1335E-02
     1833.000       85.651       14.349        0.815       99.185   8.0550E-01   4.1478E-02   5.1008E-02
     1833.000       85.732       14.268        0.816       99.184   8.0664E-01   4.1316E-02   5.0682E-02
     1833.000       85.814       14.186        0.817       99.183   8.0778E-01   4.1154E-02   5.0356E-02
     1833.000       85.895       14.105        0.818       99.182   8.0892E-01   4.0991E-02   5.0030E-02
     1833.000       85.976       14.024        0.819       99.181   8.1006E-01   4.0829E-02   4.9704E-02
     1833.000       86.058       13.942        0.820       99.180   8.1120E-01   4.0667E-02   4.9379E-02
     1833.000       86.139       13.861        0.821       99.179   8.1232E-01   4.0504E-02   4.9054E-02
     1833.000       86.220       13.780        0.822       99.178   8.1346E-01   4.0342E-02   4.8729E-02
     1833.000       86.301       13.699        0.823       99.177   8.1460E-01   4.0179E-02   4.8405E-02
     1833.000       86.382       13.618        0.824       99.176   8.1573E-01   4.0017E-02   4.8080E-02
     1833.000       86.464       13.536        0.825       99.175   8.1687E-01   3.9854E-02   4.7756E-02
     1833.000       86.545       13.455        0.826       99.174   8.1800E-01   3.9691E-02   4.7433E-02
     1833.000       86.626       13.374        0.827       99.173   8.1915E-01   3.9528E-02   4.7109E-02
     1833.000       86.707       13.293        0.828       99.172   8.2028E-01   3.9364E-02   4.6785E-02
     1833.000       86.787       13.213        0.829       99.171   8.2141E-01   3.9201E-02   4.6462E-02
     1833.000       86.868       13.132        0.830       99.170   8.2254E-01   3.9038E-02   4.6140E-02
     1833.000       86.949       13.051        0.831       99.169   8.2367E-01   3.8875E-02   4.5817E-02
     1833.000       87.030       12.970        0.832       99.168   8.2480E-01   3.8711E-02   4.5495E-02
     1833.000       87.111       12.889        0.833       99.167   8.2593E-01   3.8548E-02   4.5173E-02
     1833.000       87.191       12.809        0.834       99.166   8.2706E-01   3.8384E-02   4.4852E-02
     1833.000       87.272       12.728        0.835       99.165   8.2819E-01   3.8220E-02   4.4530E-02
     1833.000       87.353       12.647        0.836       99.164   8.2932E-01   3.8056E-02   4.4209E-02
     1833.000       87.433       12.567        0.837       99.163   8.3044E-01   3.7892E-02   4.3888E-02
     1833.000       87.514       12.486        0.838       99.162   8.3157E-01   3.7728E-02   4.3568E-02
     1833.000       87.594       12.406        0.839       99.161   8.3269E-01   3.7564E-02   4.3248E-02
     1833.000       87.675       12.325        0.840       99.160   8.3382E-01   3.7399E-02   4.2928E-02
     1833.000       87.755       12.245        0.841       99.159   8.3494E-01   3.7235E-02   4.2608E-02
     1833.000       87.835       12.165        0.842       99.158   8.3606E-01   3.7070E-02   4.2289E-02
     1833.000       87.916       12.084        0.843       99.157   8.3718E-01   3.6905E-02   4.1970E-02
     1833.000       87.996       12.004        0.844       99.156   8.3831E-01   3.6740E-02   4.1651E-02
     1833.000       88.076       11.924        0.845       99.155   8.3943E-01   3.6575E-02   4.1333E-02
     1833.000       88.156       11.844        0.846       99.154   8.4055E-01   3.6410E-02   4.1014E-02
     1833.000       88.236       11.764        0.847       99.153   8.4167E-01   3.6244E-02   4.0697E-02
     1833.000       88.316       11.684        0.848       99.152   8.4278E-01   3.6079E-02   4.0379E-02
     1833.000       88.396       11.604        0.849       99.151   8.4390E-01   3.5913E-02   4.0062E-02
     1833.000       88.476       11.524        0.850       99.150   8.4502E-01   3.5747E-02   3.9745E-02
     1833.000       88.556       11.444        0.851       99.149   8.4613E-01   3.5581E-02   3.9428E-02
     1833.000       88.636       11.364        0.852       99.148   8.4725E-01   3.5414E-02   3.9112E-02
     1833.000       88.716       11.284        0.853       99.147   8.4836E-01   3.5248E-02   3.8796E-02
     1833.000       88.796       11.204        0.854       99.146   8.4948E-01   3.5081E-02   3.8480E-02
     1833.000       88.876       11.124        0.855       99.145   8.5058E-01   3.4914E-02   3.8165E-02
     1833.000       88.955       11.045        0.856       99.144   8.5169E-01   3.4747E-02   3.7850E-02
     1833.000       89.035       10.965        0.857       99.143   8.5281E-01   3.4580E-02   3.7535E-02
     1833.000       89.115       10.885        0.858       99.142   8.5392E-01   3.4412E-02   3.7221E-02
     1833.000       89.194       10.806        0.859       99.141   8.5504E-01   3.4244E-02   3.6906E-02
     1833.000       89.274       10.726        0.860       99.140   8.5614E-01   3.4076E-02   3.6593E-02
     1833.000       89.353       10.647        0.861       99.139   8.5725E-01   3.3908E-02   3.6279E-02
     1833.000       89.433       10.567        0.862       99.138   8.5836E-01   3.3740E-02   3.5966E-02
     1833.000       89.512       10.488        0.863       99.137   8.5947E-01   3.3571E-02   3.5653E-02
     1833.000       89.592       10.408        0.864       99.136   8.6057E-01   3.3402E-02   3.5341E-02
     1833.000       89.671       10.329        0.865       99.135   8.6168E-01   3.3233E-02   3.5029E-02
     1833.000       89.750       10.250        0.866       99.134   8.6278E-01   3.3064E-02   3.4717E-02
     1833.000       89.830       10.170        0.867       99.133   8.6389E-01   3.2894E-02   3.4405E-02
     1833.000       89.909       10.091        0.868       99.132   8.6499E-01   3.2724E-02   3.4094E-02
     1833.000       89.988       10.012        0.869       99.131   8.6609E-01   3.2554E-02   3.3784E-02
     1833.000       90.067        9.933        0.870       99.130   8.6720E-01   3.2383E-02   3.3473E-02
     1833.000       90.146        9.854        0.871       99.129   8.6830E-01   3.2213E-02   3.3163E-02
     1833.000       90.225        9.775        0.872       99.128   8.6940E-01   3.2041E-02   3.2854E-02
     1833.000       90.304        9.696        0.873       99.127   8.7050E-01   3.1870E-02   3.2544E-02
     1833.000       90.383        9.617        0.874       99.126   8.7159E-01   3.1699E-02   3.2235E-02
     1833.000       90.462        9.538        0.875       99.125   8.7269E-01   3.1527E-02   3.1927E-02
     1833.000       90.541        9.459        0.876       99.124   8.7379E-01   3.1354E-02   3.1619E-02
     1833.000       90.620        9.380        0.877       99.123   8.7489E-01   3.1182E-02   3.1311E-02
     1833.000       90.698        9.302        0.878       99.122   8.7598E-01   3.1009E-02   3.1003E-02
     1833.000       90.777        9.223        0.879       99.121   8.7708E-01   3.0836E-02   3.0696E-02
     1833.000       90.856        9.144        0.880       99.120   8.7817E-01   3.0662E-02   3.0389E-02
     1833.000       90.935        9.065        0.881       99.119   8.7926E-01   3.0488E-02   3.0083E-02
     1833.000       91.013        8.987        0.882       99.118   8.8035E-01   3.0314E-02   2.9777E-02
     1833.000       91.092        8.908        0.883       99.117   8.8144E-01   3.0139E-02   2.9472E-02
     1833.000       91.170        8.830        0.884       99.116   8.8254E-01   2.9964E-02   2.9167E-02
     1833.000       91.249        8.751        0.885       99.115   8.8361E-01   2.9789E-02   2.8862E-02
     1833.000       91.327        8.673        0.886       99.114   8.8470E-01   2.9614E-02   2.8558E-02
     1833.000       91.406        8.594        0.887       99.113   8.8579E-01   2.9438E-02   2.8254E-02
     1833.000       91.484        8.516        0.888       99.112   8.8689E-01   2.9261E-02   2.7950E-02
     1833.000       91.562        8.438        0.889       99.111   8.8797E-01   2.9084E-02   2.7647E-02
     1833.000       91.641        8.359        0.890       99.110   8.8906E-01   2.8907E-02   2.7344E-02
     1833.000       91.719        8.281        0.891       99.109   8.9014E-01   2.8729E-02   2.7042E-02
     1833.000       91.797        8.203        0.892       99.108   8.9123E-01   2.8551E-02   2.6740E-02
     1833.000       91.875        8.125        0.893       99.107   8.9231E-01   2.8372E-02   2.6439E-02
     1833.000       91.953        8.047        0.894       99.106   8.9339E-01   2.8193E-02   2.6138E-02
     1833.000       92.031        7.969        0.895       99.105   8.9447E-01   2.8014E-02   2.5837E-02
     1833.000       92.109        7.891        0.896       99.104   8.9555E-01   2.7834E-02   2.5537E-02
     1833.000       92.187        7.813        0.897       99.103   8.9663E-01   2.7653E-02   2.5237E-02
     1833.000       92.265        7.735        0.898       99.102   8.9771E-01   2.7472E-02   2.4938E-02
     1833.000       92.343        7.657        0.899       99.101   8.9879E-01   2.7291E-02   2.4639E-02
     1833.000       92.421        7.579        0.900       99.100   8.9987E-01   2.7109E-02   2.4341E-02
     1833.000       92.499        7.501        0.901       99.099   9.0094E-01   2.6926E-02   2.4043E-02
     1833.000       92.576        7.424        0.902       99.098   9.0202E-01   2.6743E-02   2.3746E-02
     1833.000       92.654        7.346        0.903       99.097   9.0309E-01   2.6560E-02   2.3449E-02
     1833.000       92.732        7.268        0.904       99.096   9.0417E-01   2.6376E-02   2.3153E-02
     1833.000       92.810        7.190        0.905       99.095   9.0524E-01   2.6191E-02   2.2857E-02
